Iteration,Improved path distance,Iteration path,Execution time,Total travel distance,Number of vehicles used
37,2037.6994049656878,"0, 0, 26, 58, 0, 53, 40, 0, 89, 13, 0, 33, 81, 78, 79, 3, 77, 0, 83, 18, 60, 0, 95, 94, 96, 0, 6, 99, 93, 0, 52, 19, 62, 10, 70, 1, 0, 27, 12, 80, 0, 28, 69, 31, 88, 7, 8, 46, 48, 0, 76, 68, 0, 39, 56, 54, 55, 4, 25, 0, 97, 37, 0, 2, 57, 87, 0, 21, 73, 74, 0, 72, 75, 22, 41, 0, 5, 17, 0, 98, 16, 61, 85, 91, 100, 0, 23, 67, 24, 0, 63, 90, 32, 0, 11, 49, 0, 59, 92, 42, 15, 43, 0, 50, 0, 45, 84, 86, 0, 51, 9, 20, 66, 0, 30, 29, 34, 35, 0, 82, 47, 36, 64, 71, 0, 14, 44, 38, 0, 65, 0",7.511,2037.7,30
44,2002.5265234674314,"0, 0, 53, 58, 0, 27, 28, 26, 4, 25, 0, 89, 0, 52, 18, 85, 93, 60, 0, 5, 61, 16, 86, 17, 0, 95, 96, 0, 97, 37, 0, 69, 70, 1, 0, 76, 50, 77, 0, 99, 0, 6, 94, 13, 74, 0, 40, 0, 39, 72, 73, 21, 56, 0, 79, 3, 68, 80, 0, 45, 84, 8, 46, 48, 0, 83, 14, 42, 15, 57, 87, 0, 12, 2, 22, 41, 0, 47, 36, 49, 0, 62, 10, 20, 66, 32, 0, 59, 92, 98, 100, 91, 0, 31, 88, 7, 0, 30, 51, 9, 81, 78, 34, 35, 0, 82, 11, 19, 64, 90, 0, 75, 23, 67, 24, 0, 54, 55, 0, 33, 29, 71, 0, 65, 63, 44, 38, 43, 0",8.803,2002.53,28
46,1999.9498624868045,"0, 0, 27, 28, 58, 0, 53, 40, 0, 96, 93, 0, 6, 94, 13, 0, 89, 60, 0, 52, 18, 8, 46, 48, 0, 79, 3, 80, 0, 15, 43, 0, 5, 61, 85, 91, 100, 0, 87, 97, 37, 0, 26, 0, 82, 7, 88, 10, 70, 1, 0, 84, 17, 0, 14, 42, 57, 41, 22, 74, 0, 69, 30, 51, 9, 20, 32, 0, 31, 47, 36, 19, 62, 11, 49, 0, 95, 92, 98, 99, 0, 50, 77, 0, 33, 81, 78, 34, 35, 0, 59, 38, 44, 16, 86, 56, 0, 72, 75, 73, 21, 54, 24, 55, 25, 0, 12, 68, 0, 83, 45, 63, 90, 66, 0, 76, 71, 0, 2, 39, 4, 0, 65, 29, 67, 23, 0, 64, 0",9.167,1999.95,28
67,1990.3775514999152,"0, 0, 53, 26, 0, 27, 69, 70, 1, 0, 28, 58, 0, 89, 0, 6, 94, 96, 93, 60, 0, 52, 18, 0, 2, 73, 21, 56, 55, 25, 0, 50, 77, 80, 0, 30, 51, 9, 81, 79, 3, 68, 0, 95, 92, 98, 37, 100, 91, 0, 13, 0, 33, 78, 34, 35, 0, 40, 87, 97, 0, 12, 29, 24, 54, 0, 99, 16, 61, 85, 0, 83, 45, 8, 46, 48, 0, 72, 74, 0, 76, 71, 66, 32, 0, 57, 41, 22, 0, 31, 88, 7, 0, 59, 42, 43, 0, 82, 47, 36, 19, 62, 10, 20, 0, 5, 84, 17, 0, 15, 44, 38, 86, 0, 14, 75, 23, 67, 0, 64, 11, 90, 0, 4, 0, 65, 63, 49, 0, 39, 0",12.983,1990.38,30
73,1977.2628897622844,"0, 0, 40, 58, 0, 6, 94, 96, 93, 0, 76, 3, 68, 77, 80, 0, 53, 26, 0, 28, 83, 60, 0, 27, 69, 1, 70, 0, 13, 0, 52, 7, 88, 10, 89, 0, 95, 92, 98, 37, 100, 91, 0, 33, 81, 9, 51, 35, 0, 12, 29, 79, 78, 34, 0, 2, 57, 87, 97, 0, 14, 44, 16, 61, 85, 99, 0, 84, 17, 0, 4, 55, 25, 0, 5, 59, 42, 47, 36, 49, 46, 48, 0, 50, 20, 32, 0, 21, 73, 74, 0, 30, 90, 0, 18, 8, 0, 72, 75, 56, 54, 24, 0, 62, 11, 19, 64, 0, 82, 45, 38, 43, 0, 31, 63, 71, 66, 0, 65, 39, 23, 67, 22, 41, 0, 15, 86, 0",14.059,1977.26,27
75,1946.526438267013,"0, 0, 53, 58, 89, 0, 27, 28, 52, 18, 60, 0, 6, 94, 13, 74, 0, 2, 57, 41, 22, 56, 0, 90, 32, 0, 76, 50, 1, 70, 0, 69, 31, 88, 7, 48, 0, 40, 87, 97, 0, 26, 24, 68, 80, 77, 0, 15, 43, 0, 83, 45, 8, 84, 17, 0, 95, 99, 96, 93, 0, 12, 73, 21, 0, 59, 92, 98, 37, 100, 91, 0, 82, 47, 36, 49, 46, 0, 75, 23, 67, 25, 0, 4, 55, 54, 0, 33, 81, 79, 3, 34, 35, 0, 19, 62, 10, 20, 66, 0, 5, 61, 85, 0, 42, 14, 44, 16, 86, 0, 72, 39, 29, 78, 9, 51, 0, 64, 11, 0, 65, 71, 30, 0, 63, 38, 0",14.416,1946.53,26
86,1925.622335193008,"0, 0, 53, 58, 0, 6, 94, 13, 0, 95, 92, 98, 37, 100, 91, 0, 27, 28, 69, 1, 0, 89, 60, 0, 26, 0, 40, 87, 97, 96, 93, 0, 73, 21, 75, 74, 0, 41, 22, 56, 55, 25, 0, 52, 18, 8, 46, 48, 0, 12, 68, 80, 77, 0, 76, 79, 3, 50, 0, 33, 81, 9, 51, 35, 0, 59, 99, 16, 86, 17, 0, 84, 0, 5, 61, 85, 0, 72, 39, 23, 67, 54, 24, 0, 19, 62, 11, 90, 32, 0, 2, 57, 0, 31, 88, 7, 0, 14, 44, 38, 43, 0, 83, 45, 47, 36, 49, 0, 82, 70, 0, 64, 71, 66, 20, 0, 42, 15, 4, 0, 65, 63, 30, 10, 0, 29, 78, 34, 0",16.351,1925.62,28
91,1853.542920211087,"0, 0, 53, 40, 58, 89, 0, 27, 28, 69, 31, 88, 7, 18, 60, 0, 51, 9, 81, 79, 3, 77, 80, 0, 2, 57, 87, 97, 37, 100, 91, 0, 12, 68, 4, 0, 6, 94, 96, 93, 0, 1, 70, 0, 26, 54, 25, 0, 95, 99, 78, 34, 35, 0, 52, 82, 8, 84, 17, 0, 76, 50, 20, 66, 32, 0, 21, 73, 22, 74, 0, 30, 10, 0, 75, 56, 55, 24, 0, 59, 92, 98, 85, 0, 13, 0, 72, 39, 23, 67, 41, 0, 63, 90, 49, 0, 5, 61, 16, 86, 0, 83, 45, 47, 36, 19, 62, 11, 64, 46, 48, 0, 33, 29, 15, 43, 0, 42, 14, 44, 38, 0, 65, 71, 0",17.231,1853.54,24
92,1803.216270031439,"0, 0, 26, 50, 1, 70, 0, 53, 40, 58, 89, 0, 73, 21, 75, 74, 0, 27, 69, 31, 88, 7, 48, 0, 28, 52, 18, 60, 93, 0, 95, 92, 59, 99, 96, 0, 77, 80, 0, 12, 68, 0, 72, 39, 23, 67, 25, 0, 6, 94, 13, 0, 98, 37, 100, 91, 0, 76, 3, 0, 2, 57, 87, 97, 0, 15, 43, 0, 5, 84, 17, 0, 54, 55, 4, 0, 83, 45, 8, 46, 0, 82, 47, 36, 19, 62, 11, 64, 32, 0, 30, 51, 9, 81, 79, 78, 34, 35, 0, 29, 24, 0, 42, 44, 16, 61, 85, 0, 63, 90, 49, 10, 66, 20, 0, 33, 65, 71, 22, 41, 56, 0, 14, 38, 86, 0",17.407,1803.22,25
111,1717.920715400839,"0, 0, 31, 88, 7, 48, 0, 95, 92, 59, 99, 85, 93, 0, 27, 28, 40, 58, 89, 0, 53, 26, 50, 77, 0, 44, 38, 86, 17, 0, 18, 60, 0, 73, 21, 75, 22, 74, 0, 76, 79, 3, 68, 80, 0, 5, 84, 8, 46, 0, 16, 61, 91, 100, 0, 6, 94, 96, 97, 37, 0, 2, 57, 87, 0, 42, 14, 43, 0, 82, 47, 36, 49, 10, 70, 1, 0, 12, 29, 24, 54, 0, 69, 30, 51, 9, 81, 78, 34, 35, 0, 52, 62, 11, 19, 64, 32, 0, 33, 65, 71, 66, 20, 0, 4, 55, 25, 0, 13, 0, 98, 15, 41, 56, 0, 83, 45, 63, 90, 0, 72, 39, 23, 67, 0",20.681,1717.92,24
150,1703.3609339373,"0, 0, 53, 26, 50, 77, 80, 0, 27, 69, 1, 70, 0, 28, 76, 79, 3, 68, 54, 4, 55, 25, 24, 0, 52, 18, 60, 0, 6, 94, 96, 97, 37, 100, 91, 0, 13, 93, 0, 89, 58, 0, 73, 21, 75, 22, 74, 0, 40, 87, 0, 30, 51, 9, 81, 78, 34, 35, 0, 95, 92, 59, 99, 85, 0, 98, 16, 61, 84, 17, 0, 31, 88, 7, 48, 0, 42, 14, 38, 44, 86, 43, 0, 82, 8, 46, 0, 12, 29, 0, 2, 57, 41, 56, 0, 5, 83, 45, 47, 36, 49, 10, 20, 66, 32, 0, 33, 65, 71, 90, 0, 72, 39, 23, 67, 0, 63, 64, 11, 19, 62, 0, 15, 0",27.248,1703.36,23
172,1694.1597800105199,"0, 0, 28, 27, 69, 1, 70, 0, 53, 26, 50, 77, 80, 0, 72, 73, 21, 75, 56, 4, 55, 25, 24, 0, 13, 93, 60, 89, 58, 0, 6, 94, 96, 97, 37, 100, 91, 0, 52, 18, 8, 46, 0, 40, 87, 57, 41, 22, 74, 0, 95, 92, 98, 99, 85, 0, 30, 51, 9, 81, 78, 34, 35, 0, 12, 68, 54, 0, 76, 79, 3, 0, 31, 88, 7, 48, 0, 33, 65, 71, 66, 20, 32, 0, 82, 47, 36, 49, 10, 0, 2, 44, 86, 17, 0, 83, 45, 84, 0, 5, 61, 16, 38, 43, 0, 59, 42, 14, 15, 39, 23, 67, 90, 0, 63, 64, 11, 19, 62, 0, 29, 0",30.851,1694.16,21
178,1678.5462810387153,"0, 0, 27, 69, 1, 70, 0, 53, 26, 50, 77, 80, 0, 28, 76, 3, 68, 54, 4, 55, 25, 24, 0, 89, 58, 0, 19, 62, 11, 64, 90, 32, 0, 12, 29, 79, 78, 34, 35, 0, 6, 94, 96, 97, 37, 100, 91, 0, 72, 73, 21, 75, 22, 74, 0, 52, 18, 60, 93, 0, 40, 87, 57, 41, 56, 0, 13, 0, 95, 92, 59, 99, 85, 0, 63, 30, 51, 9, 81, 0, 5, 84, 17, 0, 98, 16, 61, 86, 43, 0, 31, 88, 7, 48, 0, 83, 45, 8, 46, 0, 2, 44, 38, 0, 42, 14, 15, 39, 23, 67, 0, 33, 65, 71, 66, 20, 0, 82, 47, 36, 49, 10, 0",31.821,1678.55,22
193,1660.0037023351629,"0, 0, 53, 58, 89, 0, 40, 87, 57, 41, 22, 74, 0, 27, 28, 76, 3, 68, 80, 77, 0, 6, 94, 96, 93, 60, 0, 59, 99, 85, 91, 100, 0, 13, 0, 52, 18, 8, 46, 48, 0, 95, 92, 98, 37, 97, 0, 31, 88, 7, 0, 42, 14, 44, 16, 61, 84, 17, 0, 12, 26, 50, 1, 70, 0, 69, 29, 79, 78, 34, 35, 0, 82, 47, 36, 49, 10, 20, 66, 32, 0, 19, 62, 11, 64, 90, 0, 2, 73, 21, 75, 56, 4, 55, 25, 24, 0, 72, 39, 23, 67, 54, 0, 5, 83, 45, 63, 30, 51, 9, 81, 0, 33, 65, 71, 86, 43, 0, 15, 38, 0",34.381,1660.0,20
