Iteration,Improved path distance,Iteration path,Execution time,Total travel distance,Number of vehicles used
36,1306.115061762502,"0, 0, 67, 65, 63, 62, 66, 69, 0, 42, 41, 40, 44, 45, 48, 50, 49, 47, 0, 20, 21, 0, 24, 25, 27, 28, 26, 23, 22, 0, 5, 3, 7, 8, 9, 6, 4, 75, 0, 10, 11, 2, 1, 0, 90, 87, 86, 89, 91, 0, 43, 46, 51, 52, 0, 29, 30, 34, 0, 83, 82, 84, 85, 88, 99, 0, 74, 61, 64, 68, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 98, 96, 95, 94, 92, 93, 97, 100, 0, 55, 53, 56, 58, 60, 59, 0, 32, 33, 31, 35, 37, 38, 39, 36, 0, 72, 0, 57, 54, 71, 70, 73, 77, 79, 80, 0, 81, 78, 76, 0",6.898,1306.12,19
45,1266.0553504419504,"0, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 21, 0, 20, 52, 49, 47, 0, 42, 40, 44, 45, 48, 50, 0, 5, 3, 7, 8, 9, 6, 4, 75, 0, 63, 62, 66, 69, 0, 10, 11, 2, 1, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 67, 65, 74, 61, 64, 68, 0, 90, 87, 86, 89, 91, 0, 72, 0, 43, 41, 46, 51, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 83, 84, 85, 88, 0, 71, 70, 73, 77, 79, 80, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 82, 0, 81, 78, 76, 0",8.406,1266.06,19
58,1237.5680204294968,"0, 0, 20, 21, 0, 43, 42, 41, 40, 44, 45, 48, 50, 49, 47, 0, 67, 65, 63, 62, 66, 69, 0, 10, 11, 9, 6, 4, 75, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 52, 0, 74, 61, 64, 68, 0, 90, 87, 86, 89, 91, 0, 5, 3, 7, 8, 2, 1, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 83, 84, 85, 88, 0, 46, 51, 0, 72, 0, 13, 17, 18, 19, 15, 16, 14, 12, 99, 0, 98, 96, 95, 94, 92, 93, 97, 100, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 82, 59, 0, 57, 55, 54, 53, 56, 58, 60, 0",10.51,1237.57,18
59,1196.4464238092846,"0, 0, 67, 65, 63, 62, 74, 61, 64, 68, 69, 0, 5, 3, 7, 8, 9, 6, 4, 75, 0, 20, 21, 0, 43, 41, 40, 44, 45, 48, 50, 49, 47, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 11, 0, 24, 25, 27, 28, 26, 23, 22, 52, 0, 10, 2, 1, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 29, 30, 0, 42, 46, 51, 0, 90, 87, 86, 89, 91, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 82, 84, 85, 88, 0, 72, 66, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 83, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",10.671,1196.45,19
60,1185.238641453193,"0, 0, 23, 22, 21, 0, 10, 11, 9, 6, 4, 75, 0, 46, 45, 48, 52, 49, 47, 0, 20, 24, 25, 27, 28, 26, 0, 13, 17, 18, 19, 15, 16, 14, 12, 99, 0, 5, 3, 7, 8, 2, 1, 0, 67, 65, 63, 62, 74, 61, 64, 68, 69, 0, 43, 42, 40, 44, 51, 50, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 90, 87, 86, 89, 91, 0, 82, 84, 85, 88, 0, 72, 66, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 41, 29, 30, 0, 98, 96, 95, 94, 92, 93, 97, 100, 0, 83, 0",10.829,1185.24,18
74,1165.322882690199,"0, 0, 72, 66, 69, 0, 43, 42, 41, 40, 44, 45, 48, 51, 50, 49, 47, 0, 20, 21, 0, 67, 65, 63, 62, 74, 61, 64, 68, 0, 83, 82, 84, 85, 88, 89, 91, 0, 23, 22, 0, 5, 3, 7, 8, 6, 4, 75, 0, 29, 30, 28, 26, 0, 10, 11, 9, 2, 1, 0, 24, 25, 27, 52, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 46, 0, 90, 87, 86, 70, 73, 77, 79, 80, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 81, 78, 76, 71, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0",13.067,1165.32,18
80,1121.022116740946,"0, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 72, 61, 64, 68, 69, 0, 20, 21, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 52, 49, 47, 0, 67, 65, 63, 62, 74, 66, 0, 42, 41, 40, 44, 45, 48, 51, 50, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 43, 46, 0, 5, 3, 7, 8, 6, 4, 75, 0, 90, 87, 86, 89, 91, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 1, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 10, 2, 0, 11, 9, 88, 0, 83, 82, 84, 85, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",13.997,1121.02,17
86,1116.2062108115433,"0, 0, 20, 21, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 52, 49, 47, 0, 72, 61, 64, 68, 69, 0, 67, 65, 63, 62, 74, 66, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 1, 0, 41, 40, 44, 45, 48, 51, 50, 0, 5, 3, 7, 8, 9, 6, 4, 75, 0, 43, 46, 0, 90, 87, 86, 89, 91, 0, 10, 11, 2, 0, 42, 59, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 57, 55, 54, 53, 56, 58, 60, 0, 83, 82, 84, 85, 88, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",14.923,1116.21,17
88,1109.6485938185185,"0, 0, 23, 22, 21, 0, 5, 3, 7, 8, 9, 2, 1, 75, 0, 20, 24, 25, 27, 29, 30, 28, 26, 52, 49, 47, 0, 42, 41, 40, 44, 45, 48, 51, 50, 0, 67, 65, 63, 62, 74, 66, 69, 0, 11, 4, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 43, 46, 61, 64, 68, 0, 10, 6, 0, 90, 87, 86, 89, 91, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 72, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 83, 82, 84, 85, 88, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0",15.229,1109.65,17
91,1108.3289397204298,"0, 0, 20, 21, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 52, 49, 47, 0, 10, 11, 9, 6, 4, 75, 0, 67, 65, 63, 62, 74, 61, 64, 68, 69, 0, 5, 3, 7, 8, 2, 1, 0, 42, 41, 40, 44, 45, 48, 51, 50, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 43, 46, 0, 82, 84, 85, 88, 89, 91, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 90, 87, 86, 83, 77, 79, 80, 0, 72, 66, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 81, 78, 76, 71, 70, 73, 0",15.69,1108.33,16
92,1105.742574416876,"0, 0, 23, 22, 21, 0, 67, 65, 63, 62, 74, 66, 69, 0, 20, 24, 25, 27, 29, 30, 28, 26, 52, 49, 47, 0, 90, 87, 86, 82, 84, 85, 88, 89, 91, 0, 43, 42, 41, 40, 44, 45, 48, 51, 50, 0, 5, 3, 7, 8, 2, 1, 75, 0, 10, 11, 9, 6, 4, 0, 72, 61, 64, 68, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 46, 0, 83, 77, 79, 80, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 81, 78, 76, 71, 70, 73, 0",15.841,1105.74,16
98,1004.2876336554783,"0, 0, 20, 21, 0, 67, 65, 63, 62, 74, 61, 64, 68, 69, 0, 46, 45, 48, 52, 49, 47, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 23, 22, 0, 24, 25, 27, 29, 30, 28, 26, 0, 5, 3, 7, 8, 6, 4, 75, 0, 43, 42, 41, 40, 44, 51, 50, 0, 10, 11, 9, 2, 1, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 72, 66, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",16.751,1004.29,16
121,994.3337051828008,"0, 0, 5, 3, 7, 8, 6, 4, 75, 0, 20, 21, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 67, 65, 63, 62, 74, 61, 64, 68, 69, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 52, 49, 47, 0, 10, 11, 9, 2, 1, 0, 43, 42, 41, 40, 44, 45, 48, 51, 50, 0, 46, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 72, 66, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0",20.372,994.33,15
131,987.2041214887253,"0, 0, 20, 21, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 52, 49, 47, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 43, 42, 41, 40, 44, 45, 48, 51, 50, 0, 10, 11, 9, 6, 4, 75, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 46, 66, 0, 5, 3, 7, 8, 2, 1, 0, 13, 17, 18, 19, 15, 16, 14, 12, 99, 0, 98, 96, 95, 94, 92, 93, 97, 100, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",22.225,987.2,14
132,985.7528332879351,"0, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 21, 0, 20, 52, 49, 47, 0, 10, 11, 9, 6, 4, 75, 0, 5, 3, 7, 8, 2, 1, 0, 43, 42, 41, 40, 44, 45, 48, 51, 50, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 46, 66, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 13, 17, 18, 19, 15, 16, 14, 12, 99, 0, 98, 96, 95, 94, 92, 93, 97, 100, 0",22.373,985.75,14
133,965.8314925568403,"0, 0, 43, 42, 41, 40, 44, 45, 48, 51, 50, 52, 49, 47, 0, 23, 22, 21, 0, 20, 24, 25, 27, 29, 30, 28, 26, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 5, 3, 7, 8, 6, 4, 75, 0, 10, 11, 9, 2, 1, 0, 46, 66, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 13, 17, 18, 19, 15, 16, 14, 12, 99, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 98, 96, 95, 94, 92, 93, 97, 100, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",22.523,965.83,14
136,947.5954126319167,"0, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 43, 42, 41, 40, 44, 45, 48, 51, 50, 52, 49, 47, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 75, 0, 20, 21, 0, 5, 3, 7, 8, 6, 4, 1, 0, 10, 11, 9, 2, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 46, 66, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0",22.971,947.6,14
146,938.7432723030838,"0, 0, 20, 21, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 43, 42, 41, 40, 44, 45, 48, 51, 50, 52, 49, 47, 0, 10, 11, 9, 6, 4, 1, 75, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 0, 5, 3, 7, 8, 2, 0, 46, 66, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0",24.464,938.74,14
156,937.2919841022937,"0, 0, 20, 21, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 46, 45, 48, 51, 50, 52, 49, 47, 0, 10, 11, 9, 6, 4, 1, 75, 0, 5, 3, 7, 8, 2, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 43, 42, 41, 40, 44, 66, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",25.936,937.29,14
163,936.7718166651038,"0, 0, 20, 21, 0, 43, 42, 41, 40, 44, 45, 48, 51, 50, 52, 49, 47, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 46, 66, 0, 5, 3, 7, 8, 6, 4, 75, 0, 10, 11, 9, 2, 1, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",26.976,936.77,14
169,935.3205284643136,"0, 0, 20, 21, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 5, 3, 7, 8, 6, 4, 75, 0, 46, 45, 48, 51, 50, 52, 49, 47, 0, 10, 11, 9, 2, 1, 0, 43, 42, 41, 40, 44, 66, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",27.842,935.32,14
176,932.900247426192,"0, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 75, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 21, 0, 43, 42, 41, 40, 44, 45, 48, 51, 50, 52, 49, 47, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 1, 0, 20, 10, 11, 9, 6, 4, 0, 5, 3, 7, 8, 2, 0, 46, 66, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",28.886,932.9,13
181,924.886401493788,"0, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 21, 0, 20, 10, 11, 9, 6, 4, 75, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 5, 3, 7, 8, 2, 1, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 43, 42, 41, 40, 44, 45, 48, 51, 50, 52, 49, 47, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 46, 66, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0",29.706,924.89,13
186,916.2976373532068,"0, 0, 20, 24, 25, 27, 29, 30, 28, 26, 23, 22, 21, 0, 43, 42, 41, 40, 44, 45, 48, 51, 50, 52, 49, 47, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 5, 3, 7, 8, 6, 4, 1, 75, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 46, 66, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 10, 11, 9, 2, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",30.453,916.3,13
189,914.8864014937878,"0, 0, 43, 42, 41, 40, 44, 45, 48, 51, 50, 52, 49, 47, 0, 20, 24, 25, 27, 29, 30, 28, 26, 23, 22, 21, 0, 10, 11, 9, 6, 4, 75, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 46, 66, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 5, 3, 7, 8, 2, 1, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0",30.904,914.89,13
