Iteration,Customer number at node,Moving from node,To node,Distance traveled,Arrival time,Ready time at node,Start service at node,End service at node,Due date at node,Difference between End service and Due Date,Vehicle capacity before departure,Vehicle capacity after departure,Total travel distance,Number of vehicles used,Penalty,Nodes visited
0,10.0,0,67,12.21,12.21,12.0,12.21,102.21,77.0,-25.21,10.0,190.0,173.41,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67"
0,10.0,67,65,1.0,103.21,76.0,103.21,193.21,129.0,-64.21,30.0,170.0,174.41,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67, 65"
0,50.0,65,63,2.0,195.21,171.0,195.21,285.21,218.0,-67.21,90.0,110.0,176.41,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67, 65, 63"
0,10.0,63,49,22.56,307.77,1001.0,1001.0,1091.0,1066.0,-25.0,150.0,50.0,198.97,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67, 65, 63, 49"
0,0.0,49,0,19.21,1110.21,0.0,1110.21,1110.21,1236.0,125.79,0,200,218.18,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67, 65, 63, 49, 0"
0,30.0,0,58,45.04,45.04,471.0,471.0,561.0,534.0,-27.0,30.0,170.0,263.22,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67, 65, 63, 49, 0, 58"
0,0.0,58,0,45.04,606.04,0.0,606.04,606.04,1236.0,629.96,0,200,308.27,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67, 65, 63, 49, 0, 58, 0"
0,10.0,0,69,15.81,15.81,916.0,916.0,1006.0,969.0,-37.0,10.0,190.0,324.08,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67, 65, 63, 49, 0, 58, 0, 69"
0,0.0,69,0,15.81,1021.81,0.0,1021.81,1021.81,1236.0,214.19,0,200,339.89,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67, 65, 63, 49, 0, 58, 0, 69, 0"
0,10.0,0,3,16.12,16.12,65.0,65.0,155.0,146.0,-9.0,10.0,190.0,356.01,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67, 65, 63, 49, 0, 58, 0, 69, 0, 3"
0,0.0,3,0,16.12,171.12,0.0,171.12,171.12,1236.0,1064.88,0,200,372.14,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67, 65, 63, 49, 0, 58, 0, 69, 0, 3, 0"
0,10.0,0,23,13.0,13.0,732.0,732.0,822.0,777.0,-45.0,10.0,190.0,385.14,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67, 65, 63, 49, 0, 58, 0, 69, 0, 3, 0, 23"
0,0.0,23,0,13.0,835.0,0.0,835.0,835.0,1236.0,401.0,0,200,398.14,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67, 65, 63, 49, 0, 58, 0, 69, 0, 3, 0, 23, 0"
0,10.0,0,24,15.0,15.0,65.0,65.0,155.0,144.0,-11.0,10.0,190.0,413.14,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67, 65, 63, 49, 0, 58, 0, 69, 0, 3, 0, 23, 0, 24"
0,40.0,24,25,2.0,157.0,169.0,169.0,259.0,224.0,-35.0,60.0,140.0,415.14,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67, 65, 63, 49, 0, 58, 0, 69, 0, 3, 0, 23, 0, 24, 25"
0,10.0,25,29,5.39,264.39,358.0,358.0,448.0,405.0,-43.0,110.0,90.0,420.52,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67, 65, 63, 49, 0, 58, 0, 69, 0, 3, 0, 23, 0, 24, 25, 29"
0,0.0,29,0,20.0,468.0,0.0,468.0,468.0,1236.0,768.0,0,200,440.52,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67, 65, 63, 49, 0, 58, 0, 69, 0, 3, 0, 23, 0, 24, 25, 29, 0"
0,10.0,0,27,17.12,17.12,261.0,261.0,351.0,316.0,-35.0,10.0,190.0,457.64,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67, 65, 63, 49, 0, 58, 0, 69, 0, 3, 0, 23, 0, 24, 25, 29, 0, 27"
0,20.0,27,28,3.0,354.0,546.0,546.0,636.0,593.0,-43.0,40.0,160.0,460.64,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67, 65, 63, 49, 0, 58, 0, 69, 0, 3, 0, 23, 0, 24, 25, 29, 0, 27, 28"
0,0.0,28,0,17.72,653.72,0.0,653.72,653.72,1236.0,582.28,0,200,478.36,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67, 65, 63, 49, 0, 58, 0, 69, 0, 3, 0, 23, 0, 24, 25, 29, 0, 27, 28, 0"
0,10.0,0,5,15.13,15.13,15.0,15.13,105.13,67.0,-38.13,10.0,190.0,493.49,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67, 65, 63, 49, 0, 58, 0, 69, 0, 3, 0, 23, 0, 24, 25, 29, 0, 27, 28, 0, 5"
0,10.0,5,1,4.24,109.38,912.0,912.0,1002.0,967.0,-35.0,30.0,170.0,497.74,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67, 65, 63, 49, 0, 58, 0, 69, 0, 3, 0, 23, 0, 24, 25, 29, 0, 27, 28, 0, 5, 1"
0,20.0,1,75,3.0,1005.0,997.0,1005.0,1095.0,1068.0,-27.0,60.0,140.0,500.74,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67, 65, 63, 49, 0, 58, 0, 69, 0, 3, 0, 23, 0, 24, 25, 29, 0, 27, 28, 0, 5, 1, 75"
0,0.0,75,0,15.81,1110.81,0.0,1110.81,1110.81,1236.0,125.19,0,200,516.55,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67, 65, 63, 49, 0, 58, 0, 69, 0, 3, 0, 23, 0, 24, 25, 29, 0, 27, 28, 0, 5, 1, 75, 0"
0,10.0,0,43,16.55,16.55,16.0,16.55,106.55,80.0,-26.55,10.0,190.0,533.1,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67, 65, 63, 49, 0, 58, 0, 69, 0, 3, 0, 23, 0, 24, 25, 29, 0, 27, 28, 0, 5, 1, 75, 0, 43"
0,20.0,43,42,3.0,109.55,68.0,109.55,199.55,149.0,-50.55,40.0,160.0,536.1,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67, 65, 63, 49, 0, 58, 0, 69, 0, 3, 0, 23, 0, 24, 25, 29, 0, 27, 28, 0, 5, 1, 75, 0, 43, 42"
0,10.0,42,40,2.83,202.38,264.0,264.0,354.0,321.0,-33.0,70.0,130.0,538.93,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67, 65, 63, 49, 0, 58, 0, 69, 0, 3, 0, 23, 0, 24, 25, 29, 0, 27, 28, 0, 5, 1, 75, 0, 43, 42, 40"
0,10.0,40,48,7.0,361.0,632.0,632.0,722.0,693.0,-29.0,90.0,110.0,545.93,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67, 65, 63, 49, 0, 58, 0, 69, 0, 3, 0, 23, 0, 24, 25, 29, 0, 27, 28, 0, 5, 1, 75, 0, 43, 42, 40, 48"
0,10.0,48,52,5.83,727.83,912.0,912.0,1002.0,969.0,-33.0,110.0,90.0,551.76,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67, 65, 63, 49, 0, 58, 0, 69, 0, 3, 0, 23, 0, 24, 25, 29, 0, 27, 28, 0, 5, 1, 75, 0, 43, 42, 40, 48, 52"
0,10.0,52,47,5.0,1007.0,1054.0,1054.0,1144.0,1127.0,-17.0,130.0,70.0,556.76,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67, 65, 63, 49, 0, 58, 0, 69, 0, 3, 0, 23, 0, 24, 25, 29, 0, 27, 28, 0, 5, 1, 75, 0, 43, 42, 40, 48, 52, 47"
0,0.0,47,0,18.03,1162.03,0.0,1162.03,1162.03,1236.0,73.97,0,200,574.79,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67, 65, 63, 49, 0, 58, 0, 69, 0, 3, 0, 23, 0, 24, 25, 29, 0, 27, 28, 0, 5, 1, 75, 0, 43, 42, 40, 48, 52, 47, 0"
0,10.0,0,66,16.55,16.55,826.0,826.0,916.0,875.0,-41.0,10.0,190.0,591.34,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67, 65, 63, 49, 0, 58, 0, 69, 0, 3, 0, 23, 0, 24, 25, 29, 0, 27, 28, 0, 5, 1, 75, 0, 43, 42, 40, 48, 52, 47, 0, 66"
0,0.0,66,0,16.55,932.55,0.0,932.55,932.55,1236.0,303.45,0,200,607.89,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67, 65, 63, 49, 0, 58, 0, 69, 0, 3, 0, 23, 0, 24, 25, 29, 0, 27, 28, 0, 5, 1, 75, 0, 43, 42, 40, 48, 52, 47, 0, 66, 0"
0,30.0,0,56,45.0,45.0,385.0,385.0,475.0,436.0,-39.0,30.0,170.0,652.89,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67, 65, 63, 49, 0, 58, 0, 69, 0, 3, 0, 23, 0, 24, 25, 29, 0, 27, 28, 0, 5, 1, 75, 0, 43, 42, 40, 48, 52, 47, 0, 66, 0, 56"
0,20.0,56,60,5.0,480.0,562.0,562.0,652.0,629.0,-23.0,80.0,120.0,657.89,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67, 65, 63, 49, 0, 58, 0, 69, 0, 3, 0, 23, 0, 24, 25, 29, 0, 27, 28, 0, 5, 1, 75, 0, 43, 42, 40, 48, 52, 47, 0, 66, 0, 56, 60"
0,0.0,60,0,45.28,697.28,0.0,697.28,697.28,1236.0,538.72,0,200,703.17,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67, 65, 63, 49, 0, 58, 0, 69, 0, 3, 0, 23, 0, 24, 25, 29, 0, 27, 28, 0, 5, 1, 75, 0, 43, 42, 40, 48, 52, 47, 0, 66, 0, 56, 60, 0"
0,10.0,0,11,19.65,19.65,448.0,448.0,538.0,505.0,-33.0,10.0,190.0,722.82,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67, 65, 63, 49, 0, 58, 0, 69, 0, 3, 0, 23, 0, 24, 25, 29, 0, 27, 28, 0, 5, 1, 75, 0, 43, 42, 40, 48, 52, 47, 0, 66, 0, 56, 60, 0, 11"
0,0.0,11,0,19.65,557.65,0.0,557.65,557.65,1236.0,678.35,0,200,742.46,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67, 65, 63, 49, 0, 58, 0, 69, 0, 3, 0, 23, 0, 24, 25, 29, 0, 27, 28, 0, 5, 1, 75, 0, 43, 42, 40, 48, 52, 47, 0, 66, 0, 56, 60, 0, 11, 0"
0,10.0,0,55,35.06,35.06,95.0,95.0,185.0,158.0,-27.0,10.0,190.0,777.52,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67, 65, 63, 49, 0, 58, 0, 69, 0, 3, 0, 23, 0, 24, 25, 29, 0, 27, 28, 0, 5, 1, 75, 0, 43, 42, 40, 48, 52, 47, 0, 66, 0, 56, 60, 0, 11, 0, 55"
0,0.0,55,0,35.06,220.06,0.0,220.06,220.06,1236.0,1015.94,0,200,812.58,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67, 65, 63, 49, 0, 58, 0, 69, 0, 3, 0, 23, 0, 24, 25, 29, 0, 27, 28, 0, 5, 1, 75, 0, 43, 42, 40, 48, 52, 47, 0, 66, 0, 56, 60, 0, 11, 0, 55, 0"
0,20.0,0,62,18.03,18.03,262.0,262.0,352.0,317.0,-35.0,20.0,180.0,830.61,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67, 65, 63, 49, 0, 58, 0, 69, 0, 3, 0, 23, 0, 24, 25, 29, 0, 27, 28, 0, 5, 1, 75, 0, 43, 42, 40, 48, 52, 47, 0, 66, 0, 56, 60, 0, 11, 0, 55, 0, 62"
0,10.0,62,61,5.0,357.0,531.0,531.0,621.0,610.0,-11.0,50.0,150.0,835.61,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67, 65, 63, 49, 0, 58, 0, 69, 0, 3, 0, 23, 0, 24, 25, 29, 0, 27, 28, 0, 5, 1, 75, 0, 43, 42, 40, 48, 52, 47, 0, 66, 0, 56, 60, 0, 11, 0, 55, 0, 62, 61"
0,10.0,61,64,2.0,623.0,632.0,632.0,722.0,693.0,-29.0,70.0,130.0,837.61,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67, 65, 63, 49, 0, 58, 0, 69, 0, 3, 0, 23, 0, 24, 25, 29, 0, 27, 28, 0, 5, 1, 75, 0, 43, 42, 40, 48, 52, 47, 0, 66, 0, 56, 60, 0, 11, 0, 55, 0, 62, 61, 64"
0,10.0,64,68,3.0,725.0,734.0,734.0,824.0,777.0,-47.0,90.0,110.0,840.61,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67, 65, 63, 49, 0, 58, 0, 69, 0, 3, 0, 23, 0, 24, 25, 29, 0, 27, 28, 0, 5, 1, 75, 0, 43, 42, 40, 48, 52, 47, 0, 66, 0, 56, 60, 0, 11, 0, 55, 0, 62, 61, 64, 68"
0,0.0,68,0,20.62,844.62,0.0,844.62,844.62,1236.0,391.38,0,200,861.22,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67, 65, 63, 49, 0, 58, 0, 69, 0, 3, 0, 23, 0, 24, 25, 29, 0, 27, 28, 0, 5, 1, 75, 0, 43, 42, 40, 48, 52, 47, 0, 66, 0, 56, 60, 0, 11, 0, 55, 0, 62, 61, 64, 68, 0"
0,10.0,0,94,40.61,40.61,285.0,285.0,375.0,336.0,-39.0,10.0,190.0,901.83,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67, 65, 63, 49, 0, 58, 0, 69, 0, 3, 0, 23, 0, 24, 25, 29, 0, 27, 28, 0, 5, 1, 75, 0, 43, 42, 40, 48, 52, 47, 0, 66, 0, 56, 60, 0, 11, 0, 55, 0, 62, 61, 64, 68, 0, 94"
0,20.0,94,100,10.44,385.44,647.0,647.0,737.0,726.0,-11.0,40.0,160.0,912.27,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67, 65, 63, 49, 0, 58, 0, 69, 0, 3, 0, 23, 0, 24, 25, 29, 0, 27, 28, 0, 5, 1, 75, 0, 43, 42, 40, 48, 52, 47, 0, 66, 0, 56, 60, 0, 11, 0, 55, 0, 62, 61, 64, 68, 0, 94, 100"
0,0.0,100,0,38.08,775.08,0.0,775.08,775.08,1236.0,460.92,0,200,950.35,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67, 65, 63, 49, 0, 58, 0, 69, 0, 3, 0, 23, 0, 24, 25, 29, 0, 27, 28, 0, 5, 1, 75, 0, 43, 42, 40, 48, 52, 47, 0, 66, 0, 56, 60, 0, 11, 0, 55, 0, 62, 61, 64, 68, 0, 94, 100, 0"
0,20.0,0,82,35.36,35.36,369.0,369.0,459.0,420.0,-39.0,20.0,180.0,985.7,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67, 65, 63, 49, 0, 58, 0, 69, 0, 3, 0, 23, 0, 24, 25, 29, 0, 27, 28, 0, 5, 1, 75, 0, 43, 42, 40, 48, 52, 47, 0, 66, 0, 56, 60, 0, 11, 0, 55, 0, 62, 61, 64, 68, 0, 94, 100, 0, 82"
0,20.0,82,84,5.83,464.83,458.0,464.83,554.83,523.0,-31.83,60.0,140.0,991.53,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67, 65, 63, 49, 0, 58, 0, 69, 0, 3, 0, 23, 0, 24, 25, 29, 0, 27, 28, 0, 5, 1, 75, 0, 43, 42, 40, 48, 52, 47, 0, 66, 0, 56, 60, 0, 11, 0, 55, 0, 62, 61, 64, 68, 0, 94, 100, 0, 82, 84"
0,30.0,84,85,2.83,557.66,555.0,557.66,647.66,612.0,-35.66,110.0,90.0,994.36,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67, 65, 63, 49, 0, 58, 0, 69, 0, 3, 0, 23, 0, 24, 25, 29, 0, 27, 28, 0, 5, 1, 75, 0, 43, 42, 40, 48, 52, 47, 0, 66, 0, 56, 60, 0, 11, 0, 55, 0, 62, 61, 64, 68, 0, 94, 100, 0, 82, 84, 85"
0,30.0,85,88,3.0,650.66,645.0,650.66,740.66,708.0,-32.66,170.0,30.0,997.36,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67, 65, 63, 49, 0, 58, 0, 69, 0, 3, 0, 23, 0, 24, 25, 29, 0, 27, 28, 0, 5, 1, 75, 0, 43, 42, 40, 48, 52, 47, 0, 66, 0, 56, 60, 0, 11, 0, 55, 0, 62, 61, 64, 68, 0, 94, 100, 0, 82, 84, 85, 88"
0,0.0,88,0,26.93,767.59,0.0,767.59,767.59,1236.0,468.41,0,200,1024.29,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67, 65, 63, 49, 0, 58, 0, 69, 0, 3, 0, 23, 0, 24, 25, 29, 0, 27, 28, 0, 5, 1, 75, 0, 43, 42, 40, 48, 52, 47, 0, 66, 0, 56, 60, 0, 11, 0, 55, 0, 62, 61, 64, 68, 0, 94, 100, 0, 82, 84, 85, 88, 0"
0,10.0,0,72,23.85,23.85,450.0,450.0,540.0,505.0,-35.0,10.0,190.0,1048.14,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67, 65, 63, 49, 0, 58, 0, 69, 0, 3, 0, 23, 0, 24, 25, 29, 0, 27, 28, 0, 5, 1, 75, 0, 43, 42, 40, 48, 52, 47, 0, 66, 0, 56, 60, 0, 11, 0, 55, 0, 62, 61, 64, 68, 0, 94, 100, 0, 82, 84, 85, 88, 0, 72"
0,0.0,72,0,23.85,563.85,0.0,563.85,563.85,1236.0,672.15,0,200,1072.0,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67, 65, 63, 49, 0, 58, 0, 69, 0, 3, 0, 23, 0, 24, 25, 29, 0, 27, 28, 0, 5, 1, 75, 0, 43, 42, 40, 48, 52, 47, 0, 66, 0, 56, 60, 0, 11, 0, 55, 0, 62, 61, 64, 68, 0, 94, 100, 0, 82, 84, 85, 88, 0, 72, 0"
0,10.0,0,30,20.62,20.62,449.0,449.0,539.0,504.0,-35.0,10.0,190.0,1092.61,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67, 65, 63, 49, 0, 58, 0, 69, 0, 3, 0, 23, 0, 24, 25, 29, 0, 27, 28, 0, 5, 1, 75, 0, 43, 42, 40, 48, 52, 47, 0, 66, 0, 56, 60, 0, 11, 0, 55, 0, 62, 61, 64, 68, 0, 94, 100, 0, 82, 84, 85, 88, 0, 72, 0, 30"
0,0.0,30,0,20.62,559.62,0.0,559.62,559.62,1236.0,676.38,0,200,1113.23,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67, 65, 63, 49, 0, 58, 0, 69, 0, 3, 0, 23, 0, 24, 25, 29, 0, 27, 28, 0, 5, 1, 75, 0, 43, 42, 40, 48, 52, 47, 0, 66, 0, 56, 60, 0, 11, 0, 55, 0, 62, 61, 64, 68, 0, 94, 100, 0, 82, 84, 85, 88, 0, 72, 0, 30, 0"
0,10.0,0,59,35.06,35.06,651.0,651.0,741.0,740.0,-1.0,10.0,190.0,1148.28,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67, 65, 63, 49, 0, 58, 0, 69, 0, 3, 0, 23, 0, 24, 25, 29, 0, 27, 28, 0, 5, 1, 75, 0, 43, 42, 40, 48, 52, 47, 0, 66, 0, 56, 60, 0, 11, 0, 55, 0, 62, 61, 64, 68, 0, 94, 100, 0, 82, 84, 85, 88, 0, 72, 0, 30, 0, 59"
0,0.0,59,0,35.06,776.06,0.0,776.06,776.06,1236.0,459.94,0,200,1183.34,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67, 65, 63, 49, 0, 58, 0, 69, 0, 3, 0, 23, 0, 24, 25, 29, 0, 27, 28, 0, 5, 1, 75, 0, 43, 42, 40, 48, 52, 47, 0, 66, 0, 56, 60, 0, 11, 0, 55, 0, 62, 61, 64, 68, 0, 94, 100, 0, 82, 84, 85, 88, 0, 72, 0, 30, 0, 59, 0"
0,10.0,0,45,22.36,22.36,541.0,541.0,631.0,600.0,-31.0,10.0,190.0,1205.7,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67, 65, 63, 49, 0, 58, 0, 69, 0, 3, 0, 23, 0, 24, 25, 29, 0, 27, 28, 0, 5, 1, 75, 0, 43, 42, 40, 48, 52, 47, 0, 66, 0, 56, 60, 0, 11, 0, 55, 0, 62, 61, 64, 68, 0, 94, 100, 0, 82, 84, 85, 88, 0, 72, 0, 30, 0, 59, 0, 45"
0,0.0,45,0,22.36,653.36,0.0,653.36,653.36,1236.0,582.64,0,200,1228.06,,0,"0, 0, 20, 21, 0, 22, 0, 26, 0, 10, 0, 7, 8, 9, 6, 4, 2, 0, 67, 65, 63, 49, 0, 58, 0, 69, 0, 3, 0, 23, 0, 24, 25, 29, 0, 27, 28, 0, 5, 1, 75, 0, 43, 42, 40, 48, 52, 47, 0, 66, 0, 56, 60, 0, 11, 0, 55, 0, 62, 61, 64, 68, 0, 94, 100, 0, 82, 84, 85, 88, 0, 72, 0, 30, 0, 59, 0, 45, 0"
