Iteration,Improved path distance,Iteration path,Execution time,Total travel distance,Number of vehicles used
40,1426.3792960445137,"0, 0, 27, 28, 26, 23, 22, 21, 0, 83, 82, 84, 85, 88, 89, 91, 0, 5, 3, 7, 8, 6, 4, 1, 75, 0, 32, 33, 35, 37, 38, 39, 36, 34, 0, 43, 69, 0, 20, 86, 0, 31, 51, 50, 52, 49, 47, 0, 41, 40, 44, 46, 45, 48, 0, 10, 11, 9, 12, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 13, 17, 18, 19, 15, 16, 14, 0, 95, 92, 93, 97, 100, 99, 0, 98, 96, 94, 2, 0, 24, 25, 29, 30, 68, 66, 0, 87, 0, 67, 65, 63, 62, 74, 72, 61, 64, 0, 90, 79, 0, 81, 78, 76, 71, 70, 73, 77, 80, 0, 42, 0",7.765,1426.38,20
42,1285.4562520345826,"0, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 20, 25, 27, 29, 23, 22, 21, 0, 43, 42, 44, 45, 48, 51, 50, 52, 49, 47, 0, 24, 28, 26, 0, 91, 0, 5, 3, 7, 8, 6, 4, 1, 75, 0, 10, 11, 9, 12, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 41, 40, 46, 66, 0, 13, 17, 18, 19, 15, 16, 14, 0, 30, 0, 31, 35, 39, 36, 34, 0, 90, 87, 86, 84, 85, 88, 89, 0, 83, 82, 2, 0, 33, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 32, 37, 38, 0",8.1,1285.46,19
51,1280.8727261307886,"0, 0, 20, 25, 27, 29, 30, 28, 26, 23, 22, 21, 0, 88, 89, 91, 0, 67, 65, 63, 66, 69, 0, 10, 11, 9, 6, 4, 2, 1, 75, 0, 90, 87, 86, 84, 85, 0, 43, 42, 44, 46, 45, 48, 51, 50, 52, 49, 47, 0, 24, 0, 41, 40, 68, 0, 5, 3, 7, 8, 100, 99, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 62, 74, 72, 61, 64, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 94, 92, 93, 97, 0, 98, 96, 95, 83, 0, 32, 33, 35, 37, 38, 39, 36, 34, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 31, 82, 0",9.586,1280.87,18
52,1233.5370619025844,"0, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 21, 0, 20, 63, 62, 74, 72, 61, 64, 68, 69, 0, 87, 86, 84, 85, 88, 89, 91, 0, 32, 33, 35, 37, 38, 36, 34, 49, 47, 0, 10, 11, 9, 6, 4, 1, 75, 0, 90, 83, 82, 2, 0, 67, 65, 66, 0, 43, 42, 41, 40, 44, 45, 48, 51, 50, 52, 0, 46, 0, 5, 3, 7, 8, 100, 99, 0, 31, 39, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 17, 18, 19, 15, 14, 12, 0, 98, 96, 95, 94, 92, 93, 97, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 13, 16, 0",9.756,1233.54,17
60,1216.5527139511057,"0, 0, 5, 3, 10, 11, 9, 6, 4, 1, 75, 0, 20, 25, 27, 28, 26, 23, 22, 21, 0, 46, 45, 48, 51, 50, 52, 49, 47, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 24, 29, 30, 0, 90, 87, 86, 84, 85, 88, 89, 91, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 43, 42, 44, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 17, 18, 19, 15, 16, 14, 12, 0, 8, 2, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 66, 0, 41, 40, 73, 77, 79, 80, 0, 81, 78, 76, 71, 70, 0, 13, 7, 83, 82, 0",11.033,1216.55,17
62,1162.539645489668,"0, 0, 24, 25, 27, 28, 26, 23, 22, 21, 0, 90, 87, 86, 84, 85, 88, 89, 91, 75, 0, 66, 69, 0, 20, 45, 48, 51, 50, 52, 49, 47, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 0, 5, 3, 7, 8, 6, 4, 1, 0, 43, 42, 41, 40, 44, 46, 59, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 31, 35, 37, 38, 36, 34, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 29, 30, 0, 10, 11, 9, 2, 0, 57, 55, 54, 53, 56, 58, 60, 0, 32, 33, 39, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 83, 82, 0",11.352,1162.54,17
80,1150.932116554832,"0, 0, 20, 21, 0, 5, 3, 7, 8, 6, 4, 1, 75, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 24, 25, 27, 28, 26, 23, 22, 0, 10, 11, 9, 2, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 32, 33, 31, 35, 37, 38, 36, 34, 49, 47, 0, 43, 42, 41, 40, 44, 46, 48, 51, 50, 52, 0, 29, 30, 39, 0, 87, 86, 84, 85, 88, 89, 91, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 90, 83, 82, 45, 0, 13, 17, 18, 19, 15, 14, 12, 0, 16, 0",14.202,1150.93,16
81,1113.7709604303714,"0, 0, 41, 40, 44, 45, 48, 51, 50, 52, 49, 47, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 20, 21, 0, 5, 3, 7, 8, 6, 4, 1, 75, 0, 90, 83, 82, 84, 85, 88, 89, 91, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 42, 46, 0, 43, 26, 23, 22, 0, 24, 25, 27, 29, 30, 28, 0, 10, 11, 9, 2, 0, 87, 86, 0, 32, 33, 35, 37, 38, 36, 34, 0, 31, 39, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",14.355,1113.77,17
97,1095.1831922266274,"0, 0, 20, 21, 0, 43, 42, 41, 40, 44, 45, 48, 51, 50, 52, 49, 47, 0, 24, 25, 27, 28, 26, 23, 22, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 87, 86, 88, 89, 91, 75, 0, 10, 11, 9, 2, 1, 0, 5, 3, 7, 8, 6, 4, 0, 29, 30, 39, 36, 34, 0, 32, 33, 35, 37, 38, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 90, 83, 82, 84, 85, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 31, 46, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0",16.806,1095.18,16
106,1048.575208708028,"0, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 5, 3, 7, 8, 6, 4, 1, 75, 0, 20, 21, 0, 29, 30, 28, 26, 23, 22, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 43, 42, 41, 40, 44, 45, 48, 51, 50, 52, 49, 47, 0, 87, 86, 88, 89, 91, 0, 90, 83, 82, 84, 85, 2, 0, 24, 25, 27, 10, 11, 9, 12, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 13, 17, 18, 19, 15, 16, 14, 0, 46, 0",18.178,1048.58,15
111,992.7747056121561,"0, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 21, 0, 42, 41, 40, 44, 45, 48, 51, 50, 52, 49, 47, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 20, 0, 90, 87, 86, 88, 89, 91, 75, 0, 43, 46, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 5, 3, 7, 8, 6, 4, 1, 0, 10, 11, 9, 2, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 83, 82, 84, 85, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",18.936,992.77,15
136,985.8079804546393,"0, 0, 5, 3, 7, 8, 6, 4, 1, 75, 0, 20, 21, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 42, 41, 40, 44, 45, 48, 51, 50, 52, 49, 47, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 0, 43, 46, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 90, 87, 86, 88, 89, 91, 0, 10, 11, 9, 2, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 83, 82, 84, 85, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",22.692,985.81,15
154,983.0510746539269,"0, 0, 20, 21, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 5, 3, 7, 8, 6, 4, 1, 75, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 0, 83, 82, 84, 85, 88, 89, 91, 0, 43, 46, 48, 51, 50, 52, 49, 47, 0, 10, 11, 9, 2, 0, 42, 41, 40, 44, 45, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 90, 87, 86, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",25.37,983.05,15
163,978.9560326182121,"0, 0, 29, 30, 28, 26, 23, 22, 21, 0, 5, 3, 7, 8, 6, 4, 1, 75, 0, 43, 46, 48, 51, 50, 52, 49, 47, 0, 20, 24, 25, 27, 10, 11, 9, 2, 0, 83, 82, 84, 85, 88, 89, 91, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 90, 87, 86, 0, 42, 41, 40, 44, 45, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",26.706,978.96,14
188,963.9506070208871,"0, 0, 20, 24, 25, 27, 29, 30, 28, 26, 23, 22, 21, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 83, 82, 84, 85, 88, 89, 91, 75, 0, 43, 42, 41, 40, 44, 45, 48, 51, 50, 52, 49, 47, 0, 10, 11, 9, 2, 1, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 5, 3, 7, 8, 6, 4, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 90, 87, 86, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 46, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",30.395,963.95,14
