Iteration,Improved path distance,Iteration path,Execution time,Total travel distance,Number of vehicles used
33,1453.5865530167382,"0, 0, 23, 22, 21, 0, 25, 27, 28, 26, 0, 67, 65, 63, 62, 66, 69, 0, 5, 3, 7, 8, 9, 6, 4, 1, 75, 0, 42, 41, 40, 44, 45, 48, 50, 52, 49, 47, 0, 20, 24, 29, 30, 34, 0, 11, 0, 53, 56, 58, 60, 59, 0, 32, 33, 31, 35, 37, 38, 39, 36, 0, 74, 61, 64, 68, 0, 2, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 10, 88, 89, 91, 0, 43, 46, 51, 0, 83, 84, 85, 0, 90, 87, 86, 82, 73, 77, 79, 80, 0, 57, 55, 54, 72, 0, 81, 78, 76, 70, 0, 71, 0",6.675,1453.59,21
37,1430.5925783340683,"0, 0, 63, 0, 67, 65, 62, 74, 72, 61, 64, 68, 69, 0, 20, 21, 0, 7, 8, 9, 6, 4, 1, 75, 0, 28, 26, 22, 0, 23, 0, 83, 84, 85, 88, 89, 91, 0, 66, 47, 0, 5, 3, 2, 0, 24, 25, 27, 30, 0, 43, 42, 44, 45, 48, 50, 49, 0, 13, 17, 18, 19, 15, 16, 14, 12, 99, 0, 41, 40, 46, 51, 52, 0, 36, 34, 0, 29, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 98, 96, 95, 94, 92, 93, 97, 100, 0, 10, 11, 0, 33, 31, 35, 37, 38, 39, 0, 90, 87, 86, 82, 60, 59, 0, 57, 55, 54, 53, 56, 58, 0, 32, 0",7.369,1430.59,23
38,1277.3674803316728,"0, 0, 67, 65, 63, 62, 66, 69, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 20, 21, 0, 23, 22, 0, 74, 61, 64, 68, 0, 5, 3, 7, 8, 9, 6, 4, 1, 75, 0, 25, 27, 28, 26, 0, 43, 42, 44, 45, 48, 50, 52, 49, 47, 0, 24, 29, 30, 36, 34, 0, 10, 11, 2, 0, 41, 40, 46, 51, 0, 72, 91, 0, 90, 87, 86, 83, 84, 85, 88, 89, 0, 32, 33, 31, 35, 37, 38, 39, 0, 55, 59, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 57, 54, 53, 56, 58, 60, 0, 82, 0",7.552,1277.37,20
55,1210.9697618831465,"0, 0, 67, 65, 63, 62, 66, 69, 0, 5, 3, 7, 8, 9, 6, 4, 1, 75, 0, 74, 72, 61, 64, 68, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 23, 22, 21, 0, 25, 27, 28, 26, 0, 90, 88, 89, 91, 0, 20, 24, 29, 30, 12, 0, 43, 42, 44, 45, 48, 50, 52, 49, 47, 0, 41, 40, 46, 51, 0, 10, 11, 2, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 78, 76, 71, 70, 73, 77, 79, 80, 0, 13, 17, 18, 19, 15, 16, 14, 0, 81, 82, 84, 85, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 87, 86, 83, 0",10.46,1210.97,18
71,1078.8331264401384,"0, 0, 20, 22, 21, 0, 5, 3, 7, 8, 9, 6, 4, 1, 75, 0, 67, 65, 63, 62, 66, 69, 0, 41, 40, 44, 45, 48, 50, 52, 49, 47, 0, 24, 29, 30, 28, 26, 23, 0, 74, 72, 61, 64, 68, 0, 25, 27, 10, 11, 2, 0, 43, 42, 46, 51, 0, 13, 17, 18, 19, 15, 16, 14, 12, 99, 0, 90, 87, 86, 83, 84, 85, 88, 89, 91, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 98, 96, 95, 94, 92, 93, 97, 100, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 82, 0",13.434,1078.83,16
94,1057.0881377838477,"0, 0, 43, 42, 46, 51, 50, 52, 49, 47, 0, 20, 21, 0, 67, 65, 63, 62, 66, 69, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 25, 27, 10, 11, 9, 6, 4, 1, 75, 0, 24, 29, 30, 28, 26, 23, 22, 0, 5, 3, 7, 8, 2, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 41, 40, 44, 45, 48, 68, 0, 74, 72, 61, 64, 0, 96, 95, 94, 92, 93, 97, 100, 99, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 98, 0",17.182,1057.09,16
100,997.0622519232161,"0, 0, 25, 27, 30, 28, 26, 23, 22, 21, 0, 20, 24, 29, 52, 49, 47, 0, 74, 72, 61, 64, 68, 69, 0, 67, 65, 63, 62, 66, 0, 5, 3, 7, 8, 9, 6, 4, 1, 75, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 41, 40, 44, 45, 48, 50, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 43, 42, 46, 51, 0, 10, 11, 2, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",18.251,997.06,15
112,987.0409578259323,"0, 0, 23, 22, 21, 0, 20, 24, 29, 30, 28, 26, 0, 67, 65, 63, 62, 66, 69, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 25, 27, 10, 11, 9, 6, 4, 1, 75, 0, 74, 72, 61, 64, 68, 0, 43, 42, 46, 51, 50, 52, 49, 47, 0, 5, 3, 7, 8, 2, 0, 41, 40, 44, 45, 48, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0",20.139,987.04,15
115,965.1056091646274,"0, 0, 20, 24, 29, 30, 28, 26, 23, 22, 21, 0, 5, 3, 7, 8, 9, 6, 4, 1, 75, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 67, 65, 63, 62, 66, 69, 0, 25, 27, 10, 11, 2, 0, 41, 40, 44, 45, 48, 50, 52, 49, 47, 0, 43, 42, 46, 51, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 74, 72, 61, 64, 68, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",20.606,965.11,14
147,963.4981210929556,"0, 0, 67, 65, 63, 62, 66, 69, 0, 20, 24, 29, 30, 28, 26, 23, 22, 21, 0, 25, 27, 10, 11, 9, 6, 4, 1, 75, 0, 5, 3, 7, 8, 2, 0, 41, 40, 44, 45, 48, 50, 52, 49, 47, 0, 43, 42, 46, 51, 0, 74, 72, 61, 64, 68, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",25.533,963.5,14
155,962.0268936826336,"0, 0, 5, 3, 7, 8, 9, 6, 4, 1, 75, 0, 24, 29, 30, 28, 26, 23, 22, 21, 0, 74, 72, 61, 64, 68, 69, 0, 20, 25, 27, 10, 11, 2, 0, 43, 42, 46, 51, 50, 52, 49, 47, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 41, 40, 44, 45, 48, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 67, 65, 63, 62, 66, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0",26.753,962.03,14
157,961.4819883818033,"0, 0, 24, 29, 30, 28, 26, 23, 22, 21, 0, 67, 65, 63, 62, 66, 69, 0, 20, 25, 27, 10, 11, 9, 6, 4, 1, 75, 0, 5, 3, 7, 8, 2, 0, 74, 72, 61, 64, 68, 0, 43, 42, 46, 51, 50, 52, 49, 47, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 41, 40, 44, 45, 48, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",27.059,961.48,14
183,961.4819883818031,"0, 0, 20, 25, 27, 10, 11, 9, 6, 4, 1, 75, 0, 67, 65, 63, 62, 66, 69, 0, 5, 3, 7, 8, 2, 0, 24, 29, 30, 28, 26, 23, 22, 21, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 43, 42, 46, 51, 50, 52, 49, 47, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 74, 72, 61, 64, 68, 0, 41, 40, 44, 45, 48, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",30.97,961.48,14
