Iteration,Improved path distance,Iteration path,Execution time,Total travel distance,Number of vehicles used
35,1402.39502410446,"0, 0, 20, 21, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 2, 1, 75, 0, 10, 11, 9, 6, 4, 0, 42, 46, 48, 49, 47, 0, 41, 40, 44, 45, 51, 50, 52, 0, 22, 0, 24, 25, 27, 29, 30, 26, 23, 0, 5, 3, 7, 8, 0, 43, 66, 0, 90, 87, 86, 84, 85, 88, 89, 91, 0, 28, 34, 0, 93, 0, 98, 96, 95, 94, 92, 97, 100, 99, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 55, 59, 0, 32, 33, 31, 35, 37, 38, 39, 36, 0, 58, 60, 0, 83, 82, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 57, 54, 53, 56, 0",7.284,1402.4,22
36,1379.6242507887675,"0, 0, 20, 21, 0, 62, 74, 72, 61, 64, 66, 69, 0, 67, 65, 63, 30, 28, 26, 23, 22, 0, 43, 42, 46, 45, 48, 51, 50, 52, 49, 47, 0, 24, 25, 27, 29, 36, 34, 0, 5, 3, 7, 8, 9, 6, 4, 1, 75, 0, 41, 40, 44, 60, 0, 2, 0, 10, 11, 0, 90, 87, 86, 88, 89, 91, 0, 55, 59, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 57, 56, 58, 0, 83, 82, 84, 85, 99, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 32, 33, 31, 35, 37, 38, 39, 0, 98, 96, 95, 94, 92, 93, 97, 100, 0, 68, 0, 54, 53, 0",7.458,1379.62,20
37,1313.0343395756904,"0, 0, 5, 3, 7, 8, 9, 6, 4, 2, 1, 75, 0, 10, 11, 0, 20, 21, 0, 28, 26, 23, 22, 0, 24, 25, 27, 29, 30, 34, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 47, 0, 44, 45, 48, 51, 50, 52, 49, 0, 32, 33, 31, 35, 37, 38, 39, 36, 0, 13, 17, 18, 19, 15, 16, 14, 12, 99, 0, 54, 56, 58, 60, 0, 66, 0, 43, 42, 46, 0, 98, 96, 95, 94, 92, 93, 97, 100, 0, 90, 87, 86, 88, 89, 91, 0, 83, 82, 84, 85, 0, 41, 40, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 57, 55, 59, 0, 53, 0",7.631,1313.03,20
42,1289.5554668661293,"0, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 10, 11, 9, 6, 4, 2, 1, 75, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 5, 3, 7, 8, 26, 23, 22, 21, 0, 20, 25, 27, 28, 0, 90, 87, 86, 84, 85, 88, 89, 91, 0, 24, 29, 30, 51, 50, 52, 49, 47, 0, 42, 46, 45, 48, 0, 43, 41, 40, 44, 66, 0, 83, 82, 0, 54, 56, 58, 60, 59, 0, 13, 17, 18, 19, 15, 16, 14, 12, 99, 0, 57, 55, 53, 80, 0, 98, 96, 95, 94, 93, 97, 100, 0, 81, 78, 76, 71, 70, 73, 77, 79, 0, 92, 0",8.488,1289.56,17
66,1257.692330897245,"0, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 5, 3, 7, 8, 9, 6, 4, 2, 1, 75, 0, 20, 21, 0, 10, 11, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 52, 49, 47, 0, 43, 42, 46, 45, 48, 51, 50, 0, 54, 56, 58, 60, 59, 0, 41, 40, 44, 66, 0, 90, 87, 86, 84, 85, 88, 89, 91, 0, 13, 17, 18, 19, 15, 16, 14, 12, 99, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 98, 96, 95, 94, 93, 97, 100, 0, 81, 78, 76, 71, 70, 73, 79, 80, 0, 83, 82, 77, 0, 57, 55, 53, 0, 92, 0",12.453,1257.69,17
67,1248.860060889684,"0, 0, 43, 42, 46, 45, 48, 51, 50, 52, 49, 47, 0, 20, 21, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 90, 87, 86, 84, 85, 88, 89, 91, 0, 66, 0, 98, 96, 95, 94, 93, 97, 100, 99, 0, 22, 0, 24, 25, 27, 28, 26, 23, 0, 41, 40, 44, 60, 59, 0, 5, 3, 7, 8, 9, 6, 4, 1, 75, 0, 11, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 10, 2, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 57, 55, 54, 53, 56, 58, 0, 29, 30, 0, 92, 0, 83, 82, 0",12.614,1248.86,20
71,1109.8515149521281,"0, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 21, 0, 20, 47, 0, 67, 65, 63, 62, 74, 66, 69, 0, 5, 3, 7, 8, 9, 6, 4, 1, 75, 0, 42, 46, 48, 51, 50, 52, 49, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 41, 40, 44, 45, 0, 10, 11, 2, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 43, 72, 61, 64, 68, 0, 90, 87, 86, 84, 85, 88, 89, 91, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 83, 82, 77, 79, 80, 0, 81, 78, 76, 71, 70, 73, 0",13.317,1109.85,16
74,1091.1542415107112,"0, 0, 20, 21, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 5, 3, 7, 8, 9, 6, 4, 2, 1, 75, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 52, 49, 47, 0, 41, 40, 44, 45, 48, 51, 50, 0, 11, 0, 43, 42, 46, 66, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 90, 87, 86, 84, 85, 88, 89, 91, 0, 10, 12, 0, 13, 17, 18, 19, 15, 16, 14, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 83, 82, 0",13.803,1091.15,16
85,1079.5685186911562,"0, 0, 20, 25, 27, 29, 30, 28, 26, 23, 22, 21, 0, 68, 69, 0, 43, 41, 40, 44, 45, 48, 51, 50, 52, 49, 47, 0, 10, 11, 2, 1, 75, 0, 5, 3, 7, 8, 9, 6, 4, 0, 24, 38, 39, 36, 34, 0, 67, 65, 63, 62, 74, 72, 61, 64, 66, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 90, 87, 86, 84, 85, 88, 89, 91, 0, 42, 46, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 32, 33, 31, 35, 37, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 83, 82, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0",15.549,1079.57,16
89,1041.5890661427702,"0, 0, 20, 21, 0, 41, 40, 44, 45, 48, 51, 50, 52, 49, 47, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 0, 43, 42, 46, 66, 69, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 0, 5, 3, 4, 1, 75, 0, 10, 11, 9, 6, 0, 90, 87, 86, 84, 85, 88, 89, 91, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 83, 82, 2, 0, 7, 8, 0",16.182,1041.59,16
105,1040.5727358232264,"0, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 21, 0, 20, 47, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 10, 11, 9, 6, 4, 1, 75, 0, 41, 40, 44, 45, 48, 51, 50, 52, 49, 0, 7, 8, 0, 5, 3, 2, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 43, 42, 46, 66, 0, 83, 82, 84, 85, 88, 89, 91, 0, 90, 87, 86, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0",18.696,1040.57,16
113,1040.5069609739717,"0, 0, 20, 21, 0, 41, 40, 44, 45, 48, 51, 50, 52, 49, 47, 0, 10, 11, 9, 6, 4, 1, 75, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 0, 5, 3, 7, 8, 12, 0, 43, 42, 46, 66, 0, 83, 82, 84, 85, 88, 89, 91, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 90, 87, 86, 2, 0, 13, 17, 18, 19, 15, 16, 14, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",19.945,1040.51,15
119,1022.7087348099657,"0, 0, 43, 42, 46, 45, 48, 51, 50, 52, 49, 47, 0, 20, 21, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 0, 10, 11, 9, 6, 4, 1, 75, 0, 13, 17, 18, 19, 15, 16, 14, 12, 99, 0, 90, 87, 86, 84, 85, 88, 89, 91, 0, 98, 96, 95, 94, 92, 93, 97, 100, 0, 5, 3, 7, 8, 2, 0, 41, 40, 44, 66, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 83, 82, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0",20.866,1022.71,15
126,1021.6649275739064,"0, 0, 10, 11, 9, 6, 4, 1, 75, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 47, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 20, 21, 0, 43, 42, 46, 48, 51, 50, 52, 49, 0, 90, 87, 86, 84, 85, 88, 89, 91, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 0, 5, 3, 7, 8, 2, 0, 41, 40, 44, 45, 66, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 83, 82, 0",21.944,1021.66,15
128,1019.7875288441913,"0, 0, 20, 21, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 8, 9, 6, 4, 1, 75, 0, 5, 3, 7, 10, 11, 2, 0, 13, 17, 18, 19, 15, 16, 14, 12, 99, 0, 43, 42, 46, 45, 48, 51, 50, 52, 49, 47, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 98, 96, 95, 94, 92, 93, 97, 100, 0, 41, 40, 44, 66, 0, 83, 82, 84, 85, 88, 89, 91, 0, 90, 87, 86, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0",22.256,1019.79,15
139,1017.0440981390522,"0, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 5, 3, 7, 8, 9, 6, 4, 1, 75, 0, 20, 21, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 52, 49, 47, 0, 41, 40, 44, 45, 48, 51, 50, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 43, 42, 46, 66, 0, 10, 11, 2, 0, 83, 82, 84, 85, 88, 89, 91, 0, 90, 87, 86, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",23.955,1017.04,15
142,1000.8142106957628,"0, 0, 20, 21, 0, 43, 42, 46, 45, 48, 51, 50, 52, 49, 47, 0, 5, 3, 7, 10, 11, 9, 6, 4, 1, 75, 0, 90, 87, 86, 84, 85, 88, 89, 91, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 0, 41, 40, 44, 66, 0, 8, 2, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 83, 82, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0",24.412,1000.81,15
153,997.2949221584745,"0, 0, 20, 21, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 43, 42, 46, 45, 48, 51, 50, 52, 49, 47, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 10, 11, 9, 6, 4, 1, 75, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 0, 5, 3, 7, 8, 2, 0, 90, 87, 86, 84, 85, 88, 89, 91, 0, 41, 40, 44, 66, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 83, 82, 0",26.085,997.29,15
169,990.69822778453,"0, 0, 10, 11, 9, 6, 4, 1, 75, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 41, 40, 44, 45, 48, 51, 50, 52, 49, 47, 0, 20, 21, 0, 5, 3, 7, 8, 2, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 83, 82, 84, 85, 88, 89, 91, 0, 43, 42, 46, 66, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 0, 90, 87, 86, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0",28.499,990.7,15
