Iteration,Improved path distance,Iteration path,Execution time,Total travel distance,Number of vehicles used
46,1231.9675702265945,"0, 0, 20, 21, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 45, 48, 50, 52, 49, 47, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 0, 66, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 40, 44, 46, 51, 0, 5, 3, 7, 8, 11, 9, 6, 4, 1, 75, 0, 42, 41, 0, 43, 59, 0, 56, 58, 60, 0, 10, 2, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 57, 55, 54, 53, 73, 77, 79, 80, 0, 81, 78, 76, 71, 70, 0",8.476,1231.97,18
49,1097.7319279550304,"0, 0, 90, 89, 91, 0, 66, 69, 0, 20, 21, 0, 41, 40, 44, 46, 45, 48, 50, 52, 49, 47, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 0, 43, 42, 51, 0, 10, 11, 9, 6, 4, 1, 75, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 0, 3, 7, 8, 2, 0, 5, 97, 100, 99, 0, 87, 86, 83, 82, 84, 85, 88, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 98, 96, 95, 94, 92, 93, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",8.957,1097.73,17
58,1092.1568691450555,"0, 0, 45, 48, 50, 52, 49, 47, 0, 20, 21, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 5, 3, 7, 8, 11, 9, 6, 4, 1, 75, 0, 24, 25, 27, 29, 30, 28, 26, 22, 0, 41, 40, 44, 46, 51, 0, 43, 42, 66, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 10, 2, 0, 23, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 92, 93, 97, 100, 99, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 98, 96, 95, 94, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",10.389,1092.16,17
64,1036.0975721097104,"0, 0, 20, 21, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 10, 11, 9, 6, 4, 1, 75, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 47, 0, 5, 3, 7, 8, 2, 0, 41, 40, 44, 45, 48, 50, 52, 49, 0, 43, 42, 46, 51, 0, 90, 89, 91, 0, 66, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 87, 86, 83, 82, 84, 85, 88, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",11.335,1036.1,16
75,970.3589986930533,"0, 0, 20, 21, 0, 67, 65, 63, 62, 66, 69, 0, 5, 3, 7, 8, 10, 11, 9, 6, 4, 1, 75, 0, 43, 42, 46, 45, 48, 50, 52, 49, 47, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 0, 74, 72, 61, 64, 68, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 41, 40, 44, 51, 2, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0",13.055,970.36,14
89,958.205529237597,"0, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 21, 0, 74, 72, 61, 64, 68, 69, 0, 20, 41, 40, 44, 46, 45, 48, 50, 52, 49, 47, 0, 5, 3, 7, 8, 10, 11, 9, 6, 4, 1, 75, 0, 67, 65, 63, 62, 66, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 43, 42, 51, 2, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",15.2,958.21,13
100,954.9090413535646,"0, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 21, 0, 20, 41, 40, 44, 46, 45, 48, 50, 52, 49, 47, 0, 5, 3, 7, 8, 10, 11, 9, 6, 4, 1, 75, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 43, 42, 51, 2, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 66, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",16.858,954.91,13
114,953.5226027586518,"0, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 21, 0, 66, 69, 0, 20, 41, 40, 44, 51, 50, 52, 49, 47, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 5, 3, 7, 8, 10, 11, 9, 6, 4, 1, 75, 0, 43, 42, 46, 45, 48, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 2, 0",18.931,953.52,14
117,952.4668662725927,"0, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 21, 0, 20, 41, 40, 44, 46, 45, 48, 50, 52, 49, 47, 0, 43, 42, 51, 2, 1, 75, 0, 66, 69, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 0, 5, 3, 7, 8, 10, 11, 9, 6, 4, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0",19.377,952.47,13
122,950.3296451257696,"0, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 43, 42, 46, 45, 48, 50, 52, 49, 47, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 21, 0, 20, 41, 40, 44, 51, 2, 1, 75, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 5, 3, 7, 8, 10, 11, 9, 6, 4, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 66, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0",20.12,950.33,13
141,948.7148099329041,"0, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 21, 0, 20, 41, 40, 44, 45, 48, 50, 52, 49, 47, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 43, 42, 46, 51, 2, 1, 75, 0, 66, 0, 5, 3, 7, 8, 10, 11, 9, 6, 4, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0",22.92,948.71,13
152,930.6170614991067,"0, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 21, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 20, 41, 40, 44, 45, 48, 50, 52, 49, 47, 0, 2, 1, 75, 0, 5, 3, 7, 8, 10, 11, 9, 6, 4, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 43, 42, 46, 51, 66, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",24.522,930.62,13
159,928.2685916355595,"0, 0, 20, 21, 0, 43, 42, 46, 45, 48, 50, 52, 49, 47, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 0, 5, 3, 7, 8, 10, 11, 9, 6, 4, 2, 1, 75, 0, 66, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 41, 40, 44, 51, 0",25.549,928.27,14
160,915.550814152939,"0, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 21, 0, 20, 41, 40, 44, 45, 48, 50, 52, 49, 47, 0, 66, 69, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 0, 5, 3, 7, 8, 10, 11, 9, 6, 4, 2, 1, 75, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 43, 42, 46, 51, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",25.694,915.55,13
161,914.4882313820974,"0, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 21, 0, 20, 41, 40, 44, 45, 48, 50, 52, 49, 47, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 5, 3, 7, 8, 10, 11, 9, 6, 4, 2, 1, 75, 0, 66, 0, 43, 42, 46, 51, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",25.839,914.49,13
162,910.3392573945109,"0, 0, 20, 21, 0, 5, 3, 7, 8, 10, 11, 9, 6, 4, 2, 1, 75, 0, 43, 42, 46, 45, 48, 50, 52, 49, 47, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 41, 40, 44, 51, 66, 69, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",25.989,910.34,13
164,909.2766746236696,"0, 0, 20, 21, 0, 43, 42, 46, 45, 48, 50, 52, 49, 47, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 0, 5, 3, 7, 8, 10, 11, 9, 6, 4, 2, 1, 75, 0, 41, 40, 44, 51, 66, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",26.282,909.28,13
165,909.2766746236695,"0, 0, 20, 21, 0, 43, 42, 46, 45, 48, 50, 52, 49, 47, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 5, 3, 7, 8, 10, 11, 9, 6, 4, 2, 1, 75, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 41, 40, 44, 51, 66, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",26.428,909.28,13
166,907.6618394308041,"0, 0, 41, 40, 44, 45, 48, 50, 52, 49, 47, 0, 20, 21, 0, 5, 3, 7, 8, 10, 11, 9, 6, 4, 2, 1, 75, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 43, 42, 46, 51, 66, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",26.574,907.66,13
168,896.5588971410491,"0, 0, 5, 3, 7, 8, 10, 11, 9, 6, 4, 2, 1, 75, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 21, 0, 20, 41, 40, 44, 45, 48, 50, 52, 49, 47, 0, 43, 42, 46, 51, 66, 69, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",26.865,896.56,12
173,895.4963143702078,"0, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 21, 0, 20, 41, 40, 44, 45, 48, 50, 52, 49, 47, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 5, 3, 7, 8, 10, 11, 9, 6, 4, 2, 1, 75, 0, 43, 42, 46, 51, 66, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",27.603,895.5,12
174,895.4963143702076,"0, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 21, 0, 20, 41, 40, 44, 45, 48, 50, 52, 49, 47, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 5, 3, 7, 8, 10, 11, 9, 6, 4, 2, 1, 75, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 43, 42, 46, 51, 66, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0",27.747,895.5,12
184,895.4963143702074,"0, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 21, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 20, 41, 40, 44, 45, 48, 50, 52, 49, 47, 0, 5, 3, 7, 8, 10, 11, 9, 6, 4, 2, 1, 75, 0, 43, 42, 46, 51, 66, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",29.188,895.5,12
