Iteration,Customer number at node,Moving from node,To node,Distance traveled,Arrival time,Ready time at node,Start service at node,End service at node,Due date at node,Difference between End service and Due Date,Vehicle capacity before departure,Vehicle capacity after departure,Total travel distance,Number of vehicles used,Penalty,Nodes visited
0,10.0,10,9,5.0,452.0,534.0,534.0,624.0,605.0,-19.0,110.0,90.0,350.22,,0,"0, 0, 5, 3, 4, 1, 47, 0, 20, 23, 2, 75, 0, 74, 6, 21, 49, 0, 24, 25, 27, 28, 26, 22, 0, 17, 18, 10, 9"
0,20.0,9,12,19.85,643.85,652.0,652.0,742.0,721.0,-21.0,140.0,60.0,370.07,,0,"0, 0, 5, 3, 4, 1, 47, 0, 20, 23, 2, 75, 0, 74, 6, 21, 49, 0, 24, 25, 27, 28, 26, 22, 0, 17, 18, 10, 9, 12"
0,20.0,12,34,43.46,785.46,751.0,785.46,875.46,816.0,-59.46,180.0,20.0,413.53,,0,"0, 0, 5, 3, 4, 1, 47, 0, 20, 23, 2, 75, 0, 74, 6, 21, 49, 0, 24, 25, 27, 28, 26, 22, 0, 17, 18, 10, 9, 12, 34"
0,0.0,34,0,32.39,907.85,0.0,907.85,907.85,1236.0,328.15,0,200,445.92,,0,"0, 0, 5, 3, 4, 1, 47, 0, 20, 23, 2, 75, 0, 74, 6, 21, 49, 0, 24, 25, 27, 28, 26, 22, 0, 17, 18, 10, 9, 12, 34, 0"
0,50.0,0,63,14.14,14.14,171.0,171.0,261.0,218.0,-43.0,50.0,150.0,460.06,,0,"0, 0, 5, 3, 4, 1, 47, 0, 20, 23, 2, 75, 0, 74, 6, 21, 49, 0, 24, 25, 27, 28, 26, 22, 0, 17, 18, 10, 9, 12, 34, 0, 63"
0,20.0,63,8,30.46,291.46,255.0,291.46,381.46,324.0,-57.46,120.0,80.0,490.52,,0,"0, 0, 5, 3, 4, 1, 47, 0, 20, 23, 2, 75, 0, 74, 6, 21, 49, 0, 24, 25, 27, 28, 26, 22, 0, 17, 18, 10, 9, 12, 34, 0, 63, 8"
0,10.0,8,11,3.16,384.63,448.0,448.0,538.0,505.0,-33.0,150.0,50.0,493.69,,0,"0, 0, 5, 3, 4, 1, 47, 0, 20, 23, 2, 75, 0, 74, 6, 21, 49, 0, 24, 25, 27, 28, 26, 22, 0, 17, 18, 10, 9, 12, 34, 0, 63, 8, 11"
0,10.0,11,14,20.62,558.62,567.0,567.0,657.0,620.0,-37.0,170.0,30.0,514.3,,0,"0, 0, 5, 3, 4, 1, 47, 0, 20, 23, 2, 75, 0, 74, 6, 21, 49, 0, 24, 25, 27, 28, 26, 22, 0, 17, 18, 10, 9, 12, 34, 0, 63, 8, 11, 14"
0,10.0,14,36,43.46,700.46,665.0,700.46,790.46,716.0,-74.46,190.0,10.0,557.76,,0,"0, 0, 5, 3, 4, 1, 47, 0, 20, 23, 2, 75, 0, 74, 6, 21, 49, 0, 24, 25, 27, 28, 26, 22, 0, 17, 18, 10, 9, 12, 34, 0, 63, 8, 11, 14, 36"
0,0.0,36,0,35.36,825.82,0.0,825.82,825.82,1236.0,410.18,0,200,593.12,,0,"0, 0, 5, 3, 4, 1, 47, 0, 20, 23, 2, 75, 0, 74, 6, 21, 49, 0, 24, 25, 27, 28, 26, 22, 0, 17, 18, 10, 9, 12, 34, 0, 63, 8, 11, 14, 36, 0"
0,10.0,0,67,12.21,12.21,12.0,12.21,102.21,77.0,-25.21,10.0,190.0,605.33,,0,"0, 0, 5, 3, 4, 1, 47, 0, 20, 23, 2, 75, 0, 74, 6, 21, 49, 0, 24, 25, 27, 28, 26, 22, 0, 17, 18, 10, 9, 12, 34, 0, 63, 8, 11, 14, 36, 0, 67"
0,10.0,67,65,1.0,103.21,76.0,103.21,193.21,129.0,-64.21,30.0,170.0,606.33,,0,"0, 0, 5, 3, 4, 1, 47, 0, 20, 23, 2, 75, 0, 74, 6, 21, 49, 0, 24, 25, 27, 28, 26, 22, 0, 17, 18, 10, 9, 12, 34, 0, 63, 8, 11, 14, 36, 0, 67, 65"
0,10.0,65,64,10.0,203.21,632.0,632.0,722.0,693.0,-29.0,50.0,150.0,616.33,,0,"0, 0, 5, 3, 4, 1, 47, 0, 20, 23, 2, 75, 0, 74, 6, 21, 49, 0, 24, 25, 27, 28, 26, 22, 0, 17, 18, 10, 9, 12, 34, 0, 63, 8, 11, 14, 36, 0, 67, 65, 64"
0,10.0,64,50,22.09,744.09,815.0,815.0,905.0,880.0,-25.0,70.0,130.0,638.42,,0,"0, 0, 5, 3, 4, 1, 47, 0, 20, 23, 2, 75, 0, 74, 6, 21, 49, 0, 24, 25, 27, 28, 26, 22, 0, 17, 18, 10, 9, 12, 34, 0, 63, 8, 11, 14, 36, 0, 67, 65, 64, 50"
0,10.0,50,52,3.16,908.16,912.0,912.0,1002.0,969.0,-33.0,90.0,110.0,641.58,,0,"0, 0, 5, 3, 4, 1, 47, 0, 20, 23, 2, 75, 0, 74, 6, 21, 49, 0, 24, 25, 27, 28, 26, 22, 0, 17, 18, 10, 9, 12, 34, 0, 63, 8, 11, 14, 36, 0, 67, 65, 64, 50, 52"
0,0.0,52,0,21.21,1023.21,0.0,1023.21,1023.21,1236.0,212.79,0,200,662.79,,0,"0, 0, 5, 3, 4, 1, 47, 0, 20, 23, 2, 75, 0, 74, 6, 21, 49, 0, 24, 25, 27, 28, 26, 22, 0, 17, 18, 10, 9, 12, 34, 0, 63, 8, 11, 14, 36, 0, 67, 65, 64, 50, 52, 0"
0,10.0,0,43,16.55,16.55,16.0,16.55,106.55,80.0,-26.55,10.0,190.0,679.35,,0,"0, 0, 5, 3, 4, 1, 47, 0, 20, 23, 2, 75, 0, 74, 6, 21, 49, 0, 24, 25, 27, 28, 26, 22, 0, 17, 18, 10, 9, 12, 34, 0, 63, 8, 11, 14, 36, 0, 67, 65, 64, 50, 52, 0, 43"
0,20.0,43,42,3.0,109.55,68.0,109.55,199.55,149.0,-50.55,40.0,160.0,682.35,,0,"0, 0, 5, 3, 4, 1, 47, 0, 20, 23, 2, 75, 0, 74, 6, 21, 49, 0, 24, 25, 27, 28, 26, 22, 0, 17, 18, 10, 9, 12, 34, 0, 63, 8, 11, 14, 36, 0, 67, 65, 64, 50, 52, 0, 43, 42"
0,10.0,42,44,2.24,201.79,359.0,359.0,449.0,412.0,-37.0,70.0,130.0,684.58,,0,"0, 0, 5, 3, 4, 1, 47, 0, 20, 23, 2, 75, 0, 74, 6, 21, 49, 0, 24, 25, 27, 28, 26, 22, 0, 17, 18, 10, 9, 12, 34, 0, 63, 8, 11, 14, 36, 0, 67, 65, 64, 50, 52, 0, 43, 42, 44"
0,10.0,44,45,2.0,451.0,541.0,541.0,631.0,600.0,-31.0,90.0,110.0,686.58,,0,"0, 0, 5, 3, 4, 1, 47, 0, 20, 23, 2, 75, 0, 74, 6, 21, 49, 0, 24, 25, 27, 28, 26, 22, 0, 17, 18, 10, 9, 12, 34, 0, 63, 8, 11, 14, 36, 0, 67, 65, 64, 50, 52, 0, 43, 42, 44, 45"
0,10.0,45,48,2.0,633.0,632.0,633.0,723.0,693.0,-30.0,110.0,90.0,688.58,,0,"0, 0, 5, 3, 4, 1, 47, 0, 20, 23, 2, 75, 0, 74, 6, 21, 49, 0, 24, 25, 27, 28, 26, 22, 0, 17, 18, 10, 9, 12, 34, 0, 63, 8, 11, 14, 36, 0, 67, 65, 64, 50, 52, 0, 43, 42, 44, 45, 48"
0,10.0,48,51,3.0,726.0,725.0,726.0,816.0,786.0,-30.0,130.0,70.0,691.58,,0,"0, 0, 5, 3, 4, 1, 47, 0, 20, 23, 2, 75, 0, 74, 6, 21, 49, 0, 24, 25, 27, 28, 26, 22, 0, 17, 18, 10, 9, 12, 34, 0, 63, 8, 11, 14, 36, 0, 67, 65, 64, 50, 52, 0, 43, 42, 44, 45, 48, 51"
0,10.0,51,66,22.56,838.56,826.0,838.56,928.56,875.0,-53.56,150.0,50.0,714.14,,0,"0, 0, 5, 3, 4, 1, 47, 0, 20, 23, 2, 75, 0, 74, 6, 21, 49, 0, 24, 25, 27, 28, 26, 22, 0, 17, 18, 10, 9, 12, 34, 0, 63, 8, 11, 14, 36, 0, 67, 65, 64, 50, 52, 0, 43, 42, 44, 45, 48, 51, 66"
0,10.0,66,69,2.0,930.56,916.0,930.56,1020.56,969.0,-51.56,170.0,30.0,716.14,,0,"0, 0, 5, 3, 4, 1, 47, 0, 20, 23, 2, 75, 0, 74, 6, 21, 49, 0, 24, 25, 27, 28, 26, 22, 0, 17, 18, 10, 9, 12, 34, 0, 63, 8, 11, 14, 36, 0, 67, 65, 64, 50, 52, 0, 43, 42, 44, 45, 48, 51, 66, 69"
0,0.0,69,0,15.81,1036.37,0.0,1036.37,1036.37,1236.0,199.63,0,200,731.95,,0,"0, 0, 5, 3, 4, 1, 47, 0, 20, 23, 2, 75, 0, 74, 6, 21, 49, 0, 24, 25, 27, 28, 26, 22, 0, 17, 18, 10, 9, 12, 34, 0, 63, 8, 11, 14, 36, 0, 67, 65, 64, 50, 52, 0, 43, 42, 44, 45, 48, 51, 66, 69, 0"
0,20.0,0,31,33.54,33.54,200.0,200.0,290.0,237.0,-53.0,20.0,180.0,765.5,,0,"0, 0, 5, 3, 4, 1, 47, 0, 20, 23, 2, 75, 0, 74, 6, 21, 49, 0, 24, 25, 27, 28, 26, 22, 0, 17, 18, 10, 9, 12, 34, 0, 63, 8, 11, 14, 36, 0, 67, 65, 64, 50, 52, 0, 43, 42, 44, 45, 48, 51, 66, 69, 0, 31"
0,40.0,31,15,46.1,336.1,384.0,384.0,474.0,429.0,-45.0,80.0,120.0,811.59,,0,"0, 0, 5, 3, 4, 1, 47, 0, 20, 23, 2, 75, 0, 74, 6, 21, 49, 0, 24, 25, 27, 28, 26, 22, 0, 17, 18, 10, 9, 12, 34, 0, 63, 8, 11, 14, 36, 0, 67, 65, 64, 50, 52, 0, 43, 42, 44, 45, 48, 51, 66, 69, 0, 31, 15"
0,40.0,15,16,5.0,479.0,475.0,479.0,569.0,528.0,-41.0,160.0,40.0,816.59,,0,"0, 0, 5, 3, 4, 1, 47, 0, 20, 23, 2, 75, 0, 74, 6, 21, 49, 0, 24, 25, 27, 28, 26, 22, 0, 17, 18, 10, 9, 12, 34, 0, 63, 8, 11, 14, 36, 0, 67, 65, 64, 50, 52, 0, 43, 42, 44, 45, 48, 51, 66, 69, 0, 31, 15, 16"
0,0.0,16,0,40.31,609.31,0.0,609.31,609.31,1236.0,626.69,0,200,856.9,,0,"0, 0, 5, 3, 4, 1, 47, 0, 20, 23, 2, 75, 0, 74, 6, 21, 49, 0, 24, 25, 27, 28, 26, 22, 0, 17, 18, 10, 9, 12, 34, 0, 63, 8, 11, 14, 36, 0, 67, 65, 64, 50, 52, 0, 43, 42, 44, 45, 48, 51, 66, 69, 0, 31, 15, 16, 0"
0,20.0,0,7,16.0,16.0,170.0,170.0,260.0,225.0,-35.0,20.0,180.0,872.9,,0,"0, 0, 5, 3, 4, 1, 47, 0, 20, 23, 2, 75, 0, 74, 6, 21, 49, 0, 24, 25, 27, 28, 26, 22, 0, 17, 18, 10, 9, 12, 34, 0, 63, 8, 11, 14, 36, 0, 67, 65, 64, 50, 52, 0, 43, 42, 44, 45, 48, 51, 66, 69, 0, 31, 15, 16, 0, 7"
0,10.0,7,19,28.65,288.65,278.0,288.65,378.65,345.0,-33.65,50.0,150.0,901.56,,0,"0, 0, 5, 3, 4, 1, 47, 0, 20, 23, 2, 75, 0, 74, 6, 21, 49, 0, 24, 25, 27, 28, 26, 22, 0, 17, 18, 10, 9, 12, 34, 0, 63, 8, 11, 14, 36, 0, 67, 65, 64, 50, 52, 0, 43, 42, 44, 45, 48, 51, 66, 69, 0, 31, 15, 16, 0, 7, 19"
0,10.0,19,29,30.41,409.07,358.0,409.07,499.07,405.0,-94.07,70.0,130.0,931.97,,406.69,"0, 0, 5, 3, 4, 1, 47, 0, 20, 23, 2, 75, 0, 74, 6, 21, 49, 0, 24, 25, 27, 28, 26, 22, 0, 17, 18, 10, 9, 12, 34, 0, 63, 8, 11, 14, 36, 0, 67, 65, 64, 50, 52, 0, 43, 42, 44, 45, 48, 51, 66, 69, 0, 31, 15, 16, 0, 7, 19, 29"
0,10.0,29,30,5.0,504.07,449.0,504.07,594.07,504.0,-90.07,90.0,110.0,936.97,,6.69,"0, 0, 5, 3, 4, 1, 47, 0, 20, 23, 2, 75, 0, 74, 6, 21, 49, 0, 24, 25, 27, 28, 26, 22, 0, 17, 18, 10, 9, 12, 34, 0, 63, 8, 11, 14, 36, 0, 67, 65, 64, 50, 52, 0, 43, 42, 44, 45, 48, 51, 66, 69, 0, 31, 15, 16, 0, 7, 19, 29, 30"
0,20.0,30,39,22.36,616.43,567.0,616.43,706.43,624.0,-82.43,120.0,80.0,959.33,,0,"0, 0, 5, 3, 4, 1, 47, 0, 20, 23, 2, 75, 0, 74, 6, 21, 49, 0, 24, 25, 27, 28, 26, 22, 0, 17, 18, 10, 9, 12, 34, 0, 63, 8, 11, 14, 36, 0, 67, 65, 64, 50, 52, 0, 43, 42, 44, 45, 48, 51, 66, 69, 0, 31, 15, 16, 0, 7, 19, 29, 30, 39"
0,10.0,39,68,47.43,753.86,734.0,753.86,843.86,777.0,-66.86,150.0,50.0,1006.77,,0,"0, 0, 5, 3, 4, 1, 47, 0, 20, 23, 2, 75, 0, 74, 6, 21, 49, 0, 24, 25, 27, 28, 26, 22, 0, 17, 18, 10, 9, 12, 34, 0, 63, 8, 11, 14, 36, 0, 67, 65, 64, 50, 52, 0, 43, 42, 44, 45, 48, 51, 66, 69, 0, 31, 15, 16, 0, 7, 19, 29, 30, 39, 68"
0,10.0,68,91,33.54,877.4,836.0,877.4,967.4,889.0,-78.4,170.0,30.0,1040.31,,0,"0, 0, 5, 3, 4, 1, 47, 0, 20, 23, 2, 75, 0, 74, 6, 21, 49, 0, 24, 25, 27, 28, 26, 22, 0, 17, 18, 10, 9, 12, 34, 0, 63, 8, 11, 14, 36, 0, 67, 65, 64, 50, 52, 0, 43, 42, 44, 45, 48, 51, 66, 69, 0, 31, 15, 16, 0, 7, 19, 29, 30, 39, 68, 91"
0,0.0,91,0,22.36,989.76,0.0,989.76,989.76,1236.0,246.24,0,200,1062.67,,0,"0, 0, 5, 3, 4, 1, 47, 0, 20, 23, 2, 75, 0, 74, 6, 21, 49, 0, 24, 25, 27, 28, 26, 22, 0, 17, 18, 10, 9, 12, 34, 0, 63, 8, 11, 14, 36, 0, 67, 65, 64, 50, 52, 0, 43, 42, 44, 45, 48, 51, 66, 69, 0, 31, 15, 16, 0, 7, 19, 29, 30, 39, 68, 91, 0"
0,20.0,0,82,35.36,35.36,369.0,369.0,459.0,420.0,-39.0,20.0,180.0,1098.02,,0,"0, 0, 5, 3, 4, 1, 47, 0, 20, 23, 2, 75, 0, 74, 6, 21, 49, 0, 24, 25, 27, 28, 26, 22, 0, 17, 18, 10, 9, 12, 34, 0, 63, 8, 11, 14, 36, 0, 67, 65, 64, 50, 52, 0, 43, 42, 44, 45, 48, 51, 66, 69, 0, 31, 15, 16, 0, 7, 19, 29, 30, 39, 68, 91, 0, 82"
0,30.0,82,46,50.54,509.54,448.0,509.54,599.54,509.0,-90.54,70.0,130.0,1148.56,,53.71,"0, 0, 5, 3, 4, 1, 47, 0, 20, 23, 2, 75, 0, 74, 6, 21, 49, 0, 24, 25, 27, 28, 26, 22, 0, 17, 18, 10, 9, 12, 34, 0, 63, 8, 11, 14, 36, 0, 67, 65, 64, 50, 52, 0, 43, 42, 44, 45, 48, 51, 66, 69, 0, 31, 15, 16, 0, 7, 19, 29, 30, 39, 68, 91, 0, 82, 46"
0,10.0,46,59,18.79,618.33,651.0,651.0,741.0,740.0,-1.0,110.0,90.0,1167.35,,0,"0, 0, 5, 3, 4, 1, 47, 0, 20, 23, 2, 75, 0, 74, 6, 21, 49, 0, 24, 25, 27, 28, 26, 22, 0, 17, 18, 10, 9, 12, 34, 0, 63, 8, 11, 14, 36, 0, 67, 65, 64, 50, 52, 0, 43, 42, 44, 45, 48, 51, 66, 69, 0, 31, 15, 16, 0, 7, 19, 29, 30, 39, 68, 91, 0, 82, 46, 59"
0,10.0,59,80,48.05,789.05,769.0,789.05,879.05,820.0,-59.05,130.0,70.0,1215.4,,0,"0, 0, 5, 3, 4, 1, 47, 0, 20, 23, 2, 75, 0, 74, 6, 21, 49, 0, 24, 25, 27, 28, 26, 22, 0, 17, 18, 10, 9, 12, 34, 0, 63, 8, 11, 14, 36, 0, 67, 65, 64, 50, 52, 0, 43, 42, 44, 45, 48, 51, 66, 69, 0, 31, 15, 16, 0, 7, 19, 29, 30, 39, 68, 91, 0, 82, 46, 59, 80"
0,0.0,80,0,51.48,930.53,0.0,930.53,930.53,1236.0,305.47,0,200,1266.88,,0,"0, 0, 5, 3, 4, 1, 47, 0, 20, 23, 2, 75, 0, 74, 6, 21, 49, 0, 24, 25, 27, 28, 26, 22, 0, 17, 18, 10, 9, 12, 34, 0, 63, 8, 11, 14, 36, 0, 67, 65, 64, 50, 52, 0, 43, 42, 44, 45, 48, 51, 66, 69, 0, 31, 15, 16, 0, 7, 19, 29, 30, 39, 68, 91, 0, 82, 46, 59, 80, 0"
0,10.0,0,89,24.35,24.35,737.0,737.0,827.0,802.0,-25.0,10.0,190.0,1291.23,,0,"0, 0, 5, 3, 4, 1, 47, 0, 20, 23, 2, 75, 0, 74, 6, 21, 49, 0, 24, 25, 27, 28, 26, 22, 0, 17, 18, 10, 9, 12, 34, 0, 63, 8, 11, 14, 36, 0, 67, 65, 64, 50, 52, 0, 43, 42, 44, 45, 48, 51, 66, 69, 0, 31, 15, 16, 0, 7, 19, 29, 30, 39, 68, 91, 0, 82, 46, 59, 80, 0, 89"
0,0.0,89,0,24.35,851.35,0.0,851.35,851.35,1236.0,384.65,0,200,1315.58,,0,"0, 0, 5, 3, 4, 1, 47, 0, 20, 23, 2, 75, 0, 74, 6, 21, 49, 0, 24, 25, 27, 28, 26, 22, 0, 17, 18, 10, 9, 12, 34, 0, 63, 8, 11, 14, 36, 0, 67, 65, 64, 50, 52, 0, 43, 42, 44, 45, 48, 51, 66, 69, 0, 31, 15, 16, 0, 7, 19, 29, 30, 39, 68, 91, 0, 82, 46, 59, 80, 0, 89, 0"
0,20.0,0,62,18.03,18.03,262.0,262.0,352.0,317.0,-35.0,20.0,180.0,1333.61,,0,"0, 0, 5, 3, 4, 1, 47, 0, 20, 23, 2, 75, 0, 74, 6, 21, 49, 0, 24, 25, 27, 28, 26, 22, 0, 17, 18, 10, 9, 12, 34, 0, 63, 8, 11, 14, 36, 0, 67, 65, 64, 50, 52, 0, 43, 42, 44, 45, 48, 51, 66, 69, 0, 31, 15, 16, 0, 7, 19, 29, 30, 39, 68, 91, 0, 82, 46, 59, 80, 0, 89, 0, 62"
0,10.0,62,61,5.0,357.0,531.0,531.0,621.0,610.0,-11.0,50.0,150.0,1338.61,,0,"0, 0, 5, 3, 4, 1, 47, 0, 20, 23, 2, 75, 0, 74, 6, 21, 49, 0, 24, 25, 27, 28, 26, 22, 0, 17, 18, 10, 9, 12, 34, 0, 63, 8, 11, 14, 36, 0, 67, 65, 64, 50, 52, 0, 43, 42, 44, 45, 48, 51, 66, 69, 0, 31, 15, 16, 0, 7, 19, 29, 30, 39, 68, 91, 0, 82, 46, 59, 80, 0, 89, 0, 62, 61"
0,10.0,61,79,37.0,658.0,668.0,668.0,758.0,731.0,-27.0,70.0,130.0,1375.61,,0,"0, 0, 5, 3, 4, 1, 47, 0, 20, 23, 2, 75, 0, 74, 6, 21, 49, 0, 24, 25, 27, 28, 26, 22, 0, 17, 18, 10, 9, 12, 34, 0, 63, 8, 11, 14, 36, 0, 67, 65, 64, 50, 52, 0, 43, 42, 44, 45, 48, 51, 66, 69, 0, 31, 15, 16, 0, 7, 19, 29, 30, 39, 68, 91, 0, 82, 46, 59, 80, 0, 89, 0, 62, 61, 79"
0,10.0,79,99,59.36,817.36,743.0,817.36,907.36,820.0,-87.36,90.0,110.0,1434.97,,0,"0, 0, 5, 3, 4, 1, 47, 0, 20, 23, 2, 75, 0, 74, 6, 21, 49, 0, 24, 25, 27, 28, 26, 22, 0, 17, 18, 10, 9, 12, 34, 0, 63, 8, 11, 14, 36, 0, 67, 65, 64, 50, 52, 0, 43, 42, 44, 45, 48, 51, 66, 69, 0, 31, 15, 16, 0, 7, 19, 29, 30, 39, 68, 91, 0, 82, 46, 59, 80, 0, 89, 0, 62, 61, 79, 99"
0,0.0,99,0,33.54,940.9,0.0,940.9,940.9,1236.0,295.1,0,200,1468.51,,0,"0, 0, 5, 3, 4, 1, 47, 0, 20, 23, 2, 75, 0, 74, 6, 21, 49, 0, 24, 25, 27, 28, 26, 22, 0, 17, 18, 10, 9, 12, 34, 0, 63, 8, 11, 14, 36, 0, 67, 65, 64, 50, 52, 0, 43, 42, 44, 45, 48, 51, 66, 69, 0, 31, 15, 16, 0, 7, 19, 29, 30, 39, 68, 91, 0, 82, 46, 59, 80, 0, 89, 0, 62, 61, 79, 99, 0"
0,30.0,0,88,26.93,26.93,645.0,645.0,735.0,708.0,-27.0,30.0,170.0,1495.44,,0,"0, 0, 5, 3, 4, 1, 47, 0, 20, 23, 2, 75, 0, 74, 6, 21, 49, 0, 24, 25, 27, 28, 26, 22, 0, 17, 18, 10, 9, 12, 34, 0, 63, 8, 11, 14, 36, 0, 67, 65, 64, 50, 52, 0, 43, 42, 44, 45, 48, 51, 66, 69, 0, 31, 15, 16, 0, 7, 19, 29, 30, 39, 68, 91, 0, 82, 46, 59, 80, 0, 89, 0, 62, 61, 79, 99, 0, 88"
