Iteration,Improved path distance,Iteration path,Execution time,Total travel distance,Number of vehicles used
88,1263.6521302630501,"0, 0, 62, 66, 69, 0, 23, 22, 21, 0, 20, 25, 27, 26, 0, 67, 65, 63, 74, 72, 61, 64, 68, 0, 10, 11, 6, 4, 1, 0, 24, 29, 30, 28, 0, 2, 0, 5, 3, 7, 8, 9, 75, 0, 40, 44, 45, 48, 50, 49, 47, 0, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 90, 95, 94, 92, 93, 97, 100, 99, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 43, 42, 41, 46, 51, 52, 0, 98, 96, 36, 34, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 37, 38, 39, 0, 32, 33, 31, 35, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",7.715,1263.65,19
89,1246.7276261137972,"0, 0, 20, 22, 21, 0, 67, 65, 63, 74, 72, 61, 64, 68, 66, 69, 0, 24, 29, 30, 26, 23, 0, 5, 3, 7, 8, 9, 6, 4, 1, 75, 0, 51, 52, 49, 47, 0, 43, 42, 41, 44, 45, 48, 50, 0, 11, 0, 40, 46, 59, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 31, 35, 37, 38, 39, 36, 34, 0, 10, 2, 0, 32, 33, 27, 28, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 87, 86, 83, 84, 85, 88, 89, 91, 0, 57, 55, 54, 53, 56, 58, 60, 0, 62, 0, 90, 82, 0, 25, 0",7.795,1246.73,20
103,1200.577135229881,"0, 0, 10, 11, 9, 6, 4, 75, 0, 68, 66, 69, 0, 43, 42, 41, 44, 45, 48, 50, 52, 49, 47, 0, 20, 22, 21, 0, 32, 33, 36, 34, 0, 5, 3, 7, 8, 2, 1, 0, 67, 65, 63, 62, 74, 72, 61, 64, 0, 25, 27, 28, 26, 23, 0, 30, 0, 24, 29, 39, 0, 90, 91, 0, 40, 46, 51, 0, 87, 86, 83, 82, 84, 85, 88, 89, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 31, 35, 37, 38, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",8.895,1200.58,19
107,1156.2481134617303,"0, 0, 25, 27, 29, 30, 28, 26, 23, 22, 21, 0, 20, 41, 40, 44, 46, 45, 48, 50, 52, 49, 47, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 24, 0, 11, 9, 6, 4, 1, 75, 0, 5, 3, 7, 8, 10, 2, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 43, 42, 51, 0, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 90, 95, 94, 93, 97, 100, 99, 0, 66, 0, 98, 96, 92, 73, 77, 79, 80, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 81, 78, 76, 71, 70, 0",9.211,1156.25,16
123,1097.3447589316231,"0, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 20, 21, 0, 11, 9, 6, 4, 1, 75, 0, 5, 3, 7, 8, 10, 2, 0, 24, 25, 27, 28, 26, 23, 22, 0, 43, 42, 46, 45, 48, 50, 49, 47, 0, 30, 0, 29, 39, 36, 34, 0, 90, 91, 0, 41, 40, 44, 51, 52, 0, 87, 86, 83, 82, 84, 85, 88, 89, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 32, 33, 31, 35, 37, 38, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",10.457,1097.34,17
150,1085.108570716153,"0, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 20, 21, 0, 11, 9, 6, 4, 1, 75, 0, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 25, 27, 28, 26, 23, 22, 0, 43, 42, 46, 45, 48, 50, 52, 49, 47, 0, 5, 3, 7, 8, 10, 2, 0, 24, 29, 30, 34, 0, 41, 40, 44, 51, 0, 90, 95, 94, 92, 93, 97, 100, 99, 0, 98, 96, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 32, 33, 31, 35, 37, 38, 39, 36, 0",12.532,1085.11,16
156,1040.227111747744,"0, 0, 20, 21, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 29, 30, 28, 26, 23, 22, 0, 24, 25, 27, 4, 1, 75, 0, 41, 40, 44, 45, 48, 50, 52, 49, 47, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 90, 91, 0, 5, 3, 7, 8, 9, 6, 0, 10, 11, 2, 0, 87, 86, 83, 82, 84, 85, 88, 89, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 43, 42, 46, 51, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",12.986,1040.23,16
163,1033.0044352073994,"0, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 24, 25, 27, 28, 26, 23, 22, 21, 0, 20, 41, 40, 44, 45, 48, 50, 52, 49, 47, 0, 5, 3, 7, 8, 10, 11, 9, 6, 4, 1, 75, 0, 43, 42, 46, 51, 0, 29, 30, 34, 0, 90, 91, 0, 2, 0, 87, 86, 83, 82, 84, 85, 88, 89, 0, 32, 33, 31, 35, 37, 38, 39, 36, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0",13.517,1033.0,15
182,1032.566754329461,"0, 0, 5, 3, 7, 8, 9, 6, 4, 1, 75, 0, 25, 27, 28, 26, 23, 22, 21, 0, 10, 11, 2, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 20, 41, 40, 44, 45, 48, 50, 52, 49, 47, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 90, 91, 0, 24, 29, 30, 34, 0, 32, 33, 31, 35, 37, 38, 39, 36, 0, 87, 86, 83, 82, 84, 85, 88, 89, 0, 43, 42, 46, 51, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",14.945,1032.57,15
199,994.3789302266867,"0, 0, 24, 25, 27, 28, 26, 23, 22, 21, 0, 20, 41, 40, 44, 45, 48, 50, 52, 49, 47, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 5, 3, 7, 8, 10, 11, 9, 6, 4, 2, 1, 75, 0, 43, 42, 46, 51, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 90, 91, 0, 29, 30, 34, 0, 87, 86, 83, 82, 84, 85, 88, 89, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 32, 33, 31, 35, 37, 38, 39, 36, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0",16.219,994.38,14
