Iteration,Improved path distance,Iteration path,Execution time,Total travel distance,Number of vehicles used
25,1328.89257672194,"0, 0, 23, 22, 21, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 96, 95, 94, 92, 93, 97, 100, 99, 0, 20, 24, 25, 27, 29, 30, 28, 26, 0, 43, 47, 0, 57, 55, 54, 53, 56, 58, 60, 51, 0, 80, 0, 5, 3, 7, 8, 9, 6, 4, 2, 1, 75, 0, 10, 11, 0, 41, 40, 44, 45, 48, 50, 52, 49, 0, 98, 87, 86, 84, 85, 88, 89, 91, 0, 13, 18, 19, 15, 12, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 90, 82, 0, 42, 46, 59, 0, 17, 16, 14, 0, 83, 0, 81, 78, 76, 71, 70, 73, 77, 79, 0",4.928,1328.89,19
33,1310.220229852111,"0, 0, 43, 47, 0, 2, 1, 75, 0, 41, 40, 44, 45, 48, 51, 50, 52, 49, 0, 87, 86, 84, 85, 88, 89, 91, 0, 28, 26, 23, 22, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 20, 21, 0, 90, 83, 82, 0, 24, 25, 27, 29, 30, 0, 5, 3, 7, 8, 9, 6, 4, 0, 96, 95, 93, 97, 100, 99, 0, 10, 11, 0, 42, 46, 59, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 57, 55, 54, 53, 56, 58, 60, 0, 98, 94, 92, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 81, 78, 76, 71, 70, 73, 79, 80, 0, 77, 0",6.264,1310.22,20
39,1204.2905007495015,"0, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 20, 24, 25, 27, 29, 28, 26, 23, 22, 21, 0, 43, 47, 0, 5, 3, 7, 8, 9, 6, 4, 2, 1, 75, 0, 42, 44, 46, 45, 48, 51, 50, 52, 49, 0, 10, 11, 0, 40, 0, 90, 91, 0, 30, 34, 0, 96, 95, 94, 92, 93, 97, 100, 99, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 41, 59, 0, 32, 33, 31, 35, 37, 38, 39, 36, 0, 98, 87, 86, 84, 85, 88, 89, 0, 57, 55, 54, 53, 56, 58, 60, 0, 83, 82, 0",7.262,1204.29,18
54,1134.8620815125307,"0, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 83, 82, 84, 85, 88, 89, 91, 0, 28, 26, 23, 22, 21, 0, 41, 40, 44, 45, 48, 50, 52, 49, 47, 0, 90, 87, 86, 1, 75, 0, 20, 24, 25, 27, 29, 30, 34, 0, 5, 3, 7, 8, 9, 6, 4, 2, 0, 43, 42, 46, 51, 0, 10, 11, 12, 0, 13, 17, 18, 19, 15, 16, 14, 0, 32, 33, 31, 35, 37, 38, 39, 36, 0, 96, 95, 94, 92, 93, 97, 100, 99, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 98, 0",9.651,1134.86,16
60,1114.1534232831627,"0, 0, 25, 27, 28, 26, 23, 22, 21, 0, 5, 3, 7, 8, 9, 6, 4, 1, 75, 0, 20, 24, 29, 30, 34, 0, 47, 0, 43, 42, 44, 45, 48, 50, 52, 49, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 90, 91, 0, 10, 11, 2, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 41, 40, 46, 51, 0, 87, 86, 89, 0, 32, 33, 31, 35, 37, 38, 39, 36, 0, 83, 82, 84, 85, 88, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",10.589,1114.15,17
75,1099.3904735054414,"0, 0, 20, 21, 0, 25, 27, 28, 26, 23, 22, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 43, 42, 44, 45, 48, 50, 52, 49, 47, 0, 5, 3, 7, 8, 9, 6, 4, 75, 0, 10, 11, 2, 1, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 90, 91, 0, 41, 40, 46, 51, 0, 24, 29, 30, 34, 0, 32, 33, 31, 35, 37, 38, 39, 36, 0, 87, 86, 89, 0, 83, 82, 84, 85, 88, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0",12.911,1099.39,17
81,1088.4703226558156,"0, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 10, 11, 9, 6, 4, 1, 75, 0, 20, 21, 0, 5, 3, 7, 8, 2, 0, 47, 0, 25, 27, 28, 26, 23, 22, 0, 24, 29, 30, 34, 0, 43, 42, 44, 45, 48, 50, 52, 49, 0, 90, 87, 86, 89, 91, 0, 41, 40, 46, 51, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 83, 82, 84, 85, 88, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 32, 33, 31, 35, 37, 38, 39, 36, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",13.835,1088.47,17
83,1076.1429622762469,"0, 0, 41, 40, 44, 45, 48, 50, 52, 49, 47, 0, 5, 3, 7, 8, 9, 6, 4, 1, 75, 0, 20, 21, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 23, 22, 0, 90, 91, 0, 43, 42, 46, 51, 0, 25, 27, 29, 30, 28, 26, 0, 24, 10, 11, 2, 0, 83, 82, 84, 85, 88, 89, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 87, 86, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0",14.14,1076.14,17
85,1014.8057730357743,"0, 0, 20, 24, 25, 27, 29, 30, 28, 26, 23, 22, 21, 0, 43, 42, 44, 45, 48, 50, 52, 49, 47, 0, 41, 40, 46, 51, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 90, 91, 0, 10, 11, 9, 6, 4, 1, 75, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 5, 3, 7, 8, 2, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 87, 86, 89, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 83, 82, 84, 85, 88, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",14.444,1014.81,15
91,989.1089276954647,"0, 0, 90, 87, 86, 89, 91, 0, 20, 21, 0, 41, 40, 44, 45, 48, 50, 52, 49, 47, 0, 10, 11, 9, 6, 4, 1, 75, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 43, 42, 46, 51, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 5, 3, 7, 8, 2, 0, 83, 82, 84, 85, 88, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",15.368,989.11,15
93,973.6632429013588,"0, 0, 20, 24, 25, 27, 29, 30, 28, 26, 23, 22, 21, 0, 5, 3, 7, 8, 9, 6, 4, 1, 75, 0, 43, 42, 44, 45, 48, 50, 52, 49, 47, 0, 41, 40, 46, 51, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 10, 11, 2, 0, 90, 87, 86, 88, 89, 91, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 83, 82, 84, 85, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0",15.68,973.66,14
114,968.5646354195027,"0, 0, 43, 42, 44, 45, 48, 50, 52, 49, 47, 0, 20, 24, 25, 27, 29, 30, 28, 26, 23, 22, 21, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 10, 11, 9, 6, 4, 1, 75, 0, 90, 87, 86, 89, 91, 0, 5, 3, 7, 8, 2, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 41, 40, 46, 51, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 83, 82, 84, 85, 88, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",18.804,968.56,14
138,966.9434026348683,"0, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 20, 24, 25, 27, 29, 30, 28, 26, 23, 22, 21, 0, 10, 11, 9, 6, 4, 1, 75, 0, 41, 40, 44, 45, 48, 50, 52, 49, 47, 0, 5, 3, 7, 8, 2, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 43, 42, 46, 51, 0, 90, 87, 86, 89, 91, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 83, 82, 84, 85, 88, 0",22.333,966.94,14
139,966.9434026348681,"0, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 41, 40, 44, 45, 48, 50, 52, 49, 47, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 20, 24, 25, 27, 29, 30, 28, 26, 23, 22, 21, 0, 10, 11, 9, 6, 4, 1, 75, 0, 90, 87, 86, 89, 91, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 5, 3, 7, 8, 2, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 83, 82, 84, 85, 88, 0, 43, 42, 46, 51, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",22.481,966.94,14
141,966.2960838516373,"0, 0, 20, 24, 25, 27, 29, 30, 28, 26, 23, 22, 21, 0, 41, 40, 46, 51, 50, 52, 49, 47, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 10, 11, 9, 6, 4, 1, 75, 0, 5, 3, 7, 8, 2, 0, 90, 87, 86, 89, 91, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 43, 42, 44, 45, 48, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 83, 82, 84, 85, 88, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",22.776,966.3,14
145,966.2823391386748,"0, 0, 20, 24, 25, 27, 29, 30, 28, 26, 23, 22, 21, 0, 90, 87, 86, 89, 91, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 43, 42, 46, 51, 50, 52, 49, 47, 0, 5, 3, 7, 8, 9, 6, 4, 1, 75, 0, 10, 11, 2, 0, 41, 40, 44, 45, 48, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 83, 82, 84, 85, 88, 0",23.363,966.28,14
152,964.4187061303768,"0, 0, 20, 24, 25, 27, 29, 30, 28, 26, 23, 22, 21, 0, 43, 42, 46, 51, 50, 52, 49, 47, 0, 5, 3, 7, 8, 9, 6, 4, 1, 75, 0, 83, 82, 84, 85, 88, 89, 91, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 41, 40, 44, 45, 48, 0, 90, 87, 86, 0, 10, 11, 2, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",24.383,964.42,14
155,962.8112180587049,"0, 0, 20, 24, 25, 27, 29, 30, 28, 26, 23, 22, 21, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 10, 11, 9, 6, 4, 1, 75, 0, 5, 3, 7, 8, 2, 0, 43, 42, 46, 51, 50, 52, 49, 47, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 41, 40, 44, 45, 48, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 83, 82, 84, 85, 88, 89, 91, 0, 90, 87, 86, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",24.816,962.81,14
195,961.1700932151897,"0, 0, 20, 24, 25, 27, 29, 30, 28, 26, 23, 22, 21, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 5, 3, 7, 8, 2, 1, 75, 0, 43, 42, 46, 51, 50, 52, 49, 47, 0, 10, 11, 9, 6, 4, 0, 90, 87, 86, 89, 91, 0, 41, 40, 44, 45, 48, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 83, 82, 84, 85, 88, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",30.571,961.17,14
197,961.1700932151896,"0, 0, 43, 42, 46, 51, 50, 52, 49, 47, 0, 20, 24, 25, 27, 29, 30, 28, 26, 23, 22, 21, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 5, 3, 7, 8, 2, 1, 75, 0, 41, 40, 44, 45, 48, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 10, 11, 9, 6, 4, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 90, 87, 86, 89, 91, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 83, 82, 84, 85, 88, 0",30.859,961.17,14
198,961.1700932151894,"0, 0, 20, 24, 25, 27, 29, 30, 28, 26, 23, 22, 21, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 90, 87, 86, 89, 91, 0, 5, 3, 7, 8, 2, 1, 75, 0, 43, 42, 46, 51, 50, 52, 49, 47, 0, 10, 11, 9, 6, 4, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 41, 40, 44, 45, 48, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 83, 82, 84, 85, 88, 0",31.002,961.17,14
