Iteration,Improved path distance,Iteration path,Execution time,Total travel distance,Number of vehicles used
31,1531.0440738381951,"0, 0, 8, 6, 4, 2, 1, 75, 0, 20, 21, 0, 67, 65, 63, 69, 0, 41, 40, 44, 45, 48, 51, 50, 49, 47, 0, 42, 46, 52, 0, 64, 68, 66, 0, 25, 27, 28, 26, 23, 22, 0, 7, 0, 43, 24, 29, 30, 34, 0, 5, 3, 19, 15, 16, 14, 12, 0, 72, 61, 0, 55, 54, 53, 58, 60, 59, 0, 57, 56, 0, 10, 11, 9, 0, 90, 87, 86, 89, 91, 0, 74, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 32, 33, 39, 36, 0, 31, 35, 37, 38, 0, 62, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 13, 17, 18, 84, 85, 88, 0, 83, 82, 0",6.052,1531.04,24
32,1421.9937351246028,"0, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 7, 8, 6, 4, 2, 1, 75, 0, 20, 28, 26, 23, 22, 21, 0, 5, 3, 9, 0, 25, 27, 29, 30, 0, 43, 42, 46, 48, 50, 52, 49, 47, 0, 41, 40, 44, 45, 51, 0, 17, 18, 15, 16, 14, 12, 0, 24, 34, 0, 90, 87, 86, 83, 84, 85, 88, 89, 91, 0, 10, 11, 97, 100, 99, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 33, 0, 39, 36, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 13, 19, 92, 93, 0, 98, 96, 95, 94, 0, 32, 31, 35, 37, 38, 0, 82, 0",6.221,1421.99,20
41,1308.3699335985568,"0, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 20, 21, 49, 47, 0, 43, 42, 46, 45, 48, 51, 50, 52, 0, 24, 25, 26, 23, 22, 0, 5, 3, 4, 2, 1, 75, 0, 7, 8, 6, 0, 27, 29, 30, 28, 0, 82, 84, 85, 88, 89, 0, 10, 11, 9, 99, 0, 41, 40, 44, 0, 96, 95, 94, 93, 97, 100, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 13, 17, 18, 19, 16, 14, 12, 0, 90, 87, 86, 83, 0, 98, 92, 91, 0, 32, 33, 35, 37, 38, 39, 36, 34, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 31, 15, 0",7.72,1308.37,19
56,1281.0422685004633,"0, 0, 20, 21, 49, 47, 0, 10, 11, 9, 6, 4, 1, 75, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 5, 3, 7, 8, 28, 26, 23, 22, 0, 24, 25, 27, 29, 30, 34, 0, 43, 42, 44, 45, 48, 51, 50, 52, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 13, 17, 18, 19, 16, 14, 12, 0, 41, 40, 46, 0, 96, 95, 94, 93, 97, 100, 99, 0, 32, 33, 35, 37, 38, 39, 36, 0, 31, 0, 98, 92, 2, 0, 57, 59, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 55, 54, 53, 56, 58, 60, 0, 15, 0",10.14,1281.04,18
63,1268.7956428462348,"0, 0, 20, 22, 21, 49, 47, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 24, 25, 27, 29, 30, 28, 26, 23, 0, 10, 11, 9, 6, 4, 1, 75, 0, 31, 35, 37, 38, 39, 36, 34, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 5, 3, 7, 8, 2, 0, 41, 40, 46, 45, 48, 51, 50, 52, 0, 33, 0, 15, 12, 0, 98, 96, 95, 94, 93, 97, 100, 99, 0, 43, 42, 44, 59, 0, 13, 17, 18, 19, 16, 14, 0, 57, 55, 54, 53, 56, 58, 60, 0, 32, 92, 0",11.244,1268.8,17
66,1196.6060476327805,"0, 0, 20, 21, 0, 43, 42, 44, 45, 48, 51, 50, 49, 47, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 5, 3, 7, 8, 6, 4, 2, 1, 75, 0, 24, 22, 0, 41, 40, 46, 52, 0, 10, 11, 9, 99, 0, 25, 27, 29, 30, 28, 26, 23, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 13, 17, 18, 19, 16, 14, 12, 0, 55, 54, 53, 56, 58, 60, 59, 0, 98, 96, 95, 94, 92, 93, 97, 100, 0, 33, 35, 37, 38, 39, 36, 34, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 32, 31, 15, 66, 0, 57, 0",11.71,1196.61,17
68,1167.6074262327202,"0, 0, 27, 29, 30, 28, 26, 23, 22, 21, 0, 5, 3, 7, 8, 6, 4, 1, 75, 0, 41, 40, 44, 45, 48, 51, 50, 52, 49, 47, 0, 31, 35, 37, 38, 39, 36, 34, 0, 20, 24, 25, 11, 9, 2, 0, 96, 95, 94, 93, 97, 100, 99, 0, 10, 0, 74, 72, 61, 64, 68, 69, 0, 67, 65, 63, 62, 66, 0, 32, 33, 0, 43, 42, 46, 59, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 98, 92, 0, 57, 55, 54, 53, 56, 58, 60, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",12.024,1167.61,17
74,1119.0518594160226,"0, 0, 43, 42, 44, 45, 48, 50, 52, 49, 47, 0, 67, 65, 63, 62, 66, 69, 0, 5, 3, 7, 8, 6, 4, 1, 75, 0, 41, 40, 46, 51, 0, 20, 21, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 0, 96, 95, 94, 93, 97, 100, 99, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 74, 72, 61, 64, 68, 0, 10, 11, 9, 2, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 98, 92, 0, 32, 33, 35, 37, 38, 39, 36, 34, 0, 31, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",12.959,1119.05,17
79,1096.8139260740895,"0, 0, 74, 72, 61, 64, 68, 69, 0, 67, 65, 63, 62, 66, 0, 10, 11, 9, 6, 4, 1, 75, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 25, 27, 29, 30, 28, 26, 23, 22, 21, 0, 43, 42, 44, 45, 48, 50, 49, 47, 0, 5, 3, 7, 8, 2, 0, 20, 24, 34, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 31, 35, 37, 38, 39, 36, 0, 41, 40, 46, 51, 52, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 13, 17, 18, 19, 15, 16, 14, 12, 99, 0, 98, 96, 95, 94, 92, 93, 97, 100, 0, 32, 33, 0",13.736,1096.81,16
97,1096.6648232830698,"0, 0, 20, 24, 25, 27, 29, 30, 28, 26, 23, 22, 21, 49, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 32, 33, 35, 37, 38, 39, 36, 34, 0, 5, 3, 7, 8, 6, 4, 1, 75, 0, 43, 42, 44, 45, 48, 50, 52, 47, 0, 13, 17, 18, 19, 15, 16, 14, 12, 99, 0, 10, 11, 9, 2, 0, 31, 100, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 41, 40, 46, 51, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 98, 96, 95, 94, 92, 93, 97, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0",16.48,1096.66,14
104,1083.2938458648903,"0, 0, 20, 21, 0, 10, 11, 9, 6, 4, 1, 75, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 0, 43, 42, 44, 45, 48, 50, 52, 49, 47, 0, 41, 40, 46, 51, 69, 0, 5, 3, 7, 8, 2, 0, 67, 65, 63, 62, 66, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 74, 72, 61, 64, 68, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 31, 35, 37, 38, 39, 36, 34, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 32, 33, 59, 0, 57, 55, 54, 53, 56, 58, 60, 0",17.563,1083.29,16
105,1042.827713819225,"0, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 21, 0, 5, 3, 7, 8, 6, 4, 1, 75, 0, 20, 48, 50, 49, 47, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 43, 42, 44, 45, 0, 10, 11, 9, 2, 0, 41, 40, 46, 51, 52, 0, 32, 33, 35, 37, 38, 39, 36, 34, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 31, 66, 0",17.715,1042.83,15
109,1032.4835041574452,"0, 0, 20, 21, 0, 43, 42, 44, 45, 48, 50, 52, 49, 47, 0, 67, 65, 63, 62, 66, 69, 0, 5, 3, 7, 8, 6, 4, 1, 75, 0, 74, 72, 61, 64, 68, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 10, 11, 9, 2, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 41, 40, 46, 51, 0, 31, 35, 37, 38, 39, 36, 34, 0, 32, 33, 0",18.32,1032.48,16
129,1025.9973693204995,"0, 0, 67, 65, 63, 62, 66, 69, 0, 43, 42, 44, 45, 48, 50, 49, 47, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 74, 72, 61, 64, 68, 21, 0, 20, 24, 25, 27, 29, 30, 28, 26, 23, 22, 0, 5, 3, 7, 8, 6, 4, 1, 75, 0, 10, 11, 9, 2, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 41, 40, 46, 51, 52, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 32, 33, 35, 37, 38, 39, 36, 34, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 31, 0",21.312,1026.0,15
141,1018.9794206123846,"0, 0, 41, 40, 46, 45, 48, 50, 52, 49, 47, 0, 20, 21, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 43, 42, 44, 51, 0, 5, 3, 7, 8, 6, 4, 1, 75, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 10, 11, 9, 2, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 31, 35, 37, 38, 39, 36, 34, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 32, 33, 66, 0",23.112,1018.98,15
145,1003.295956869441,"0, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 21, 0, 5, 3, 7, 8, 9, 2, 1, 75, 0, 43, 42, 44, 45, 48, 50, 52, 49, 47, 0, 20, 41, 40, 46, 51, 0, 10, 11, 6, 4, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 31, 35, 37, 38, 39, 36, 34, 0, 32, 33, 66, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",23.708,1003.3,14
149,996.3464664345926,"0, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 20, 21, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 5, 3, 7, 8, 9, 2, 1, 75, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 0, 32, 33, 35, 37, 38, 39, 36, 34, 0, 10, 11, 6, 4, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 43, 42, 44, 45, 48, 50, 52, 49, 47, 0, 41, 40, 46, 51, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 31, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",24.3,996.35,15
159,992.7477604969994,"0, 0, 43, 42, 44, 45, 48, 50, 52, 49, 47, 0, 10, 11, 9, 2, 1, 75, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 21, 0, 20, 41, 40, 46, 51, 69, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 0, 5, 3, 7, 8, 6, 4, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 32, 33, 35, 37, 38, 39, 36, 34, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 31, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",25.781,992.75,14
183,985.7957765668615,"0, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 21, 0, 20, 41, 40, 46, 45, 48, 50, 52, 49, 47, 0, 5, 3, 7, 8, 9, 2, 1, 75, 0, 32, 33, 35, 37, 38, 39, 36, 34, 0, 10, 11, 6, 4, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 43, 42, 44, 51, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 31, 0",29.306,985.8,14
188,984.1941222045297,"0, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 21, 0, 20, 41, 40, 46, 45, 48, 50, 52, 49, 47, 0, 10, 11, 9, 2, 1, 75, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 43, 42, 44, 51, 0, 5, 3, 7, 8, 6, 4, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 32, 33, 35, 37, 38, 39, 36, 34, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 31, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",30.039,984.19,14
