Iteration,Improved path distance,Iteration path,Execution time,Total travel distance,Number of vehicles used
52,1222.8355245641635,"0, 0, 20, 21, 0, 5, 3, 7, 8, 10, 11, 9, 6, 4, 2, 1, 75, 0, 25, 27, 28, 26, 23, 22, 0, 67, 65, 63, 62, 72, 61, 64, 68, 69, 0, 46, 45, 48, 51, 50, 52, 49, 47, 0, 43, 41, 40, 44, 0, 24, 29, 30, 89, 91, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 42, 59, 0, 90, 87, 86, 83, 84, 85, 88, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 17, 18, 19, 15, 16, 14, 12, 99, 0, 57, 55, 54, 53, 56, 58, 60, 66, 0, 98, 96, 95, 94, 92, 93, 97, 100, 0, 74, 0, 13, 82, 0",9.405,1222.84,17
58,1158.8011501278954,"0, 0, 67, 65, 63, 62, 61, 64, 68, 69, 0, 24, 27, 28, 26, 23, 22, 21, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 90, 87, 86, 83, 84, 85, 88, 89, 91, 75, 0, 25, 29, 30, 36, 34, 0, 20, 42, 41, 40, 44, 45, 48, 51, 50, 52, 49, 47, 0, 43, 46, 59, 0, 5, 3, 7, 8, 9, 6, 4, 2, 1, 0, 74, 72, 66, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 32, 33, 31, 35, 37, 38, 39, 0, 82, 0, 11, 0, 10, 0, 57, 55, 54, 53, 56, 58, 60, 0",10.361,1158.8,17
67,1146.9618542893181,"0, 0, 25, 27, 28, 26, 23, 22, 21, 0, 20, 24, 52, 49, 47, 0, 5, 3, 7, 8, 9, 6, 4, 1, 75, 0, 74, 72, 61, 64, 68, 69, 0, 90, 87, 86, 83, 84, 85, 88, 89, 91, 0, 67, 65, 63, 62, 66, 0, 43, 46, 45, 48, 51, 50, 0, 10, 11, 2, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 42, 41, 40, 44, 0, 13, 17, 18, 19, 15, 16, 14, 12, 99, 0, 95, 94, 92, 93, 97, 100, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 98, 96, 82, 0, 29, 30, 0",11.775,1146.96,17
71,1142.3696314720005,"0, 0, 67, 65, 63, 62, 66, 69, 0, 42, 41, 40, 44, 45, 48, 51, 50, 52, 49, 47, 0, 20, 21, 0, 11, 9, 6, 4, 1, 75, 0, 43, 46, 59, 0, 25, 27, 28, 26, 23, 22, 0, 5, 3, 7, 8, 10, 2, 0, 24, 29, 30, 36, 34, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 74, 72, 61, 64, 68, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 57, 55, 54, 53, 56, 58, 60, 0, 37, 38, 39, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 32, 33, 31, 35, 0",12.398,1142.37,17
74,1141.717175954387,"0, 0, 20, 21, 0, 10, 11, 9, 6, 4, 2, 1, 75, 0, 24, 27, 28, 26, 23, 22, 0, 5, 3, 7, 8, 0, 67, 65, 63, 62, 66, 69, 0, 25, 29, 30, 36, 34, 0, 43, 46, 45, 48, 51, 50, 52, 49, 47, 0, 32, 33, 31, 35, 37, 38, 39, 0, 83, 84, 85, 88, 89, 91, 0, 74, 72, 61, 64, 68, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 42, 41, 40, 44, 0, 90, 87, 86, 82, 73, 77, 79, 80, 0, 81, 78, 76, 71, 70, 0",12.862,1141.72,17
77,1052.5610974157298,"0, 0, 20, 21, 0, 67, 65, 63, 74, 72, 61, 64, 68, 69, 0, 10, 11, 9, 6, 4, 1, 75, 0, 29, 30, 28, 26, 23, 22, 0, 24, 25, 27, 34, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 5, 3, 7, 8, 2, 0, 13, 17, 18, 19, 15, 16, 14, 12, 99, 0, 43, 46, 45, 48, 51, 50, 52, 49, 47, 0, 32, 33, 31, 35, 37, 38, 39, 36, 0, 42, 41, 40, 44, 0, 62, 66, 0, 98, 96, 95, 94, 92, 93, 97, 100, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",13.327,1052.56,16
101,1052.2723676890255,"0, 0, 67, 65, 63, 74, 72, 61, 64, 68, 69, 0, 29, 30, 28, 26, 23, 22, 21, 0, 62, 66, 0, 5, 3, 7, 8, 9, 6, 4, 1, 75, 0, 20, 24, 25, 27, 34, 0, 10, 11, 2, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 43, 46, 45, 48, 51, 50, 52, 49, 47, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 32, 33, 31, 35, 37, 38, 39, 36, 0, 42, 41, 40, 44, 60, 59, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 57, 55, 54, 53, 56, 58, 0",16.94,1052.27,15
102,1051.643604711167,"0, 0, 29, 30, 28, 26, 23, 22, 21, 0, 20, 24, 25, 27, 34, 0, 5, 3, 7, 8, 9, 6, 4, 75, 0, 62, 66, 69, 0, 67, 65, 63, 74, 72, 61, 64, 68, 0, 43, 46, 45, 48, 51, 50, 52, 49, 47, 0, 42, 41, 40, 44, 60, 59, 0, 10, 11, 2, 1, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 32, 33, 31, 35, 37, 38, 39, 36, 0, 57, 55, 54, 53, 56, 58, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",17.093,1051.64,15
113,1029.446173408569,"0, 0, 29, 30, 28, 26, 23, 22, 21, 0, 67, 65, 63, 74, 72, 61, 64, 68, 69, 0, 10, 11, 9, 6, 4, 1, 75, 0, 20, 24, 25, 27, 34, 0, 5, 3, 7, 8, 2, 0, 42, 41, 40, 44, 45, 48, 51, 50, 52, 49, 47, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 62, 66, 0, 43, 46, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 13, 17, 18, 19, 15, 16, 14, 12, 99, 0, 32, 33, 31, 35, 37, 38, 39, 36, 0, 98, 96, 95, 94, 92, 93, 97, 100, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",18.728,1029.45,15
127,1011.0200084775527,"0, 0, 5, 3, 7, 8, 9, 6, 4, 1, 75, 0, 20, 24, 25, 27, 28, 26, 23, 22, 21, 0, 29, 30, 36, 34, 0, 67, 65, 63, 74, 72, 61, 64, 68, 69, 0, 10, 11, 2, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 62, 66, 0, 43, 46, 45, 48, 51, 50, 52, 49, 47, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 42, 41, 40, 44, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 32, 33, 31, 35, 37, 38, 39, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",20.923,1011.02,15
139,997.9051295291886,"0, 0, 20, 21, 0, 67, 65, 63, 74, 72, 61, 64, 68, 69, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 10, 11, 9, 6, 4, 1, 75, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 5, 3, 7, 8, 2, 0, 62, 66, 0, 42, 41, 40, 44, 45, 48, 51, 50, 52, 49, 47, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 24, 25, 27, 28, 26, 23, 22, 0, 43, 46, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 29, 30, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0",22.722,997.91,16
