Iteration,Improved path distance,Iteration path,Execution time,Total travel distance,Number of vehicles used
58,1827.666276598862,"0, 0, 53, 58, 93, 89, 0, 27, 69, 1, 0, 72, 73, 21, 75, 56, 4, 54, 55, 25, 24, 0, 28, 12, 68, 80, 77, 0, 42, 87, 97, 37, 100, 91, 0, 52, 31, 88, 62, 10, 70, 0, 40, 26, 0, 82, 8, 46, 48, 0, 57, 22, 41, 74, 0, 18, 60, 0, 2, 15, 43, 96, 0, 6, 94, 13, 0, 76, 50, 3, 0, 83, 5, 84, 17, 0, 95, 92, 98, 85, 99, 0, 7, 51, 20, 66, 0, 39, 23, 67, 0, 33, 81, 9, 35, 0, 30, 90, 32, 0, 59, 14, 44, 38, 61, 16, 86, 0, 29, 78, 34, 0, 63, 64, 49, 0, 45, 47, 36, 11, 19, 71, 79, 0, 65, 0",11.746,1827.67,25
59,1822.2959194492003,"0, 0, 53, 58, 0, 52, 31, 88, 62, 10, 70, 1, 0, 27, 69, 68, 80, 77, 0, 6, 94, 97, 37, 100, 91, 93, 0, 89, 60, 0, 28, 76, 50, 3, 0, 59, 92, 98, 85, 99, 96, 13, 0, 7, 48, 0, 18, 84, 17, 0, 40, 26, 0, 33, 81, 9, 51, 20, 66, 32, 0, 5, 83, 45, 8, 46, 0, 47, 36, 11, 19, 49, 0, 67, 22, 74, 0, 2, 57, 87, 0, 95, 42, 14, 44, 38, 61, 16, 86, 43, 0, 12, 29, 24, 55, 25, 0, 41, 56, 4, 54, 0, 39, 23, 75, 73, 21, 0, 72, 15, 78, 34, 35, 0, 65, 71, 79, 0, 30, 90, 0, 82, 0, 63, 64, 0",11.92,1822.3,25
61,1813.1857038562268,"0, 0, 53, 58, 0, 27, 69, 1, 0, 28, 12, 26, 0, 2, 57, 87, 13, 0, 72, 73, 21, 75, 74, 0, 50, 0, 94, 97, 37, 100, 91, 93, 0, 33, 81, 9, 51, 20, 66, 32, 0, 89, 0, 6, 99, 96, 0, 95, 59, 92, 98, 85, 0, 40, 56, 4, 54, 55, 25, 24, 0, 42, 14, 44, 16, 86, 17, 60, 0, 30, 90, 10, 70, 0, 5, 84, 0, 47, 36, 46, 48, 0, 52, 31, 88, 62, 11, 19, 49, 68, 80, 77, 0, 7, 8, 0, 39, 23, 67, 22, 41, 0, 76, 79, 3, 0, 18, 0, 83, 45, 61, 38, 43, 0, 65, 71, 35, 0, 29, 78, 34, 0, 82, 15, 0, 63, 64, 0",12.267,1813.19,27
65,1804.3150801764104,"0, 0, 28, 12, 26, 58, 0, 53, 0, 27, 69, 1, 68, 80, 77, 0, 94, 97, 37, 100, 91, 93, 0, 89, 0, 40, 56, 4, 54, 55, 25, 24, 0, 76, 50, 3, 0, 18, 60, 0, 52, 31, 88, 62, 11, 19, 49, 48, 0, 5, 84, 17, 0, 6, 96, 13, 0, 42, 87, 85, 0, 95, 59, 92, 98, 99, 61, 16, 86, 43, 0, 82, 8, 46, 0, 2, 15, 57, 22, 41, 74, 0, 7, 51, 9, 81, 79, 78, 34, 35, 0, 83, 45, 47, 36, 64, 20, 66, 32, 0, 21, 73, 75, 0, 33, 71, 30, 90, 10, 70, 0, 72, 39, 23, 67, 0, 29, 38, 44, 0, 14, 63, 65, 0",12.948,1804.32,23
67,1801.8466767931966,"0, 0, 27, 69, 1, 68, 80, 77, 0, 53, 58, 0, 28, 12, 26, 54, 55, 25, 24, 0, 2, 57, 87, 97, 37, 100, 91, 93, 0, 40, 73, 0, 95, 59, 92, 98, 85, 99, 96, 13, 0, 52, 31, 88, 62, 11, 19, 49, 48, 0, 7, 8, 46, 0, 89, 60, 0, 50, 3, 0, 18, 84, 17, 0, 82, 47, 36, 64, 20, 66, 32, 0, 94, 6, 0, 76, 79, 78, 34, 35, 0, 83, 45, 61, 16, 86, 43, 0, 41, 74, 0, 75, 56, 4, 0, 72, 22, 0, 63, 90, 10, 70, 0, 39, 23, 67, 21, 0, 42, 14, 44, 38, 0, 5, 30, 71, 51, 9, 81, 0, 33, 65, 29, 15, 0",13.284,1801.85,24
74,1746.0020134232702,"0, 0, 28, 12, 26, 77, 0, 53, 58, 0, 94, 6, 96, 0, 2, 57, 87, 97, 37, 100, 91, 93, 0, 27, 69, 1, 68, 80, 0, 52, 31, 88, 62, 11, 19, 49, 48, 0, 89, 60, 13, 0, 95, 59, 92, 98, 85, 99, 0, 40, 73, 0, 30, 20, 66, 32, 0, 75, 56, 4, 54, 55, 25, 24, 0, 72, 21, 22, 41, 74, 0, 33, 81, 9, 35, 0, 76, 50, 3, 0, 18, 84, 17, 0, 42, 14, 44, 38, 43, 0, 83, 5, 61, 16, 86, 0, 7, 8, 46, 0, 29, 78, 34, 0, 82, 47, 36, 64, 90, 10, 70, 0, 63, 65, 71, 51, 79, 0, 39, 23, 67, 0, 45, 15, 0",14.451,1746.0,24
81,1720.5129309886559,"0, 0, 53, 58, 0, 63, 90, 10, 70, 1, 0, 40, 73, 0, 83, 5, 84, 17, 60, 13, 0, 27, 69, 68, 80, 77, 0, 28, 76, 50, 3, 0, 94, 6, 96, 0, 89, 0, 52, 88, 62, 11, 19, 49, 48, 0, 33, 81, 9, 35, 0, 95, 59, 92, 98, 85, 99, 93, 0, 18, 7, 8, 46, 0, 72, 21, 22, 74, 0, 31, 30, 20, 66, 32, 0, 12, 26, 54, 55, 25, 24, 0, 71, 51, 79, 78, 34, 0, 82, 47, 36, 64, 56, 4, 0, 39, 23, 67, 75, 41, 57, 87, 97, 37, 100, 91, 0, 2, 15, 14, 44, 38, 61, 16, 86, 43, 0, 42, 45, 65, 29, 0",15.61,1720.51,21
92,1719.0895894234582,"0, 0, 89, 60, 13, 0, 53, 58, 0, 27, 69, 1, 68, 80, 77, 0, 31, 88, 62, 11, 19, 49, 48, 0, 28, 12, 26, 54, 55, 25, 24, 0, 52, 18, 7, 8, 46, 0, 40, 73, 0, 94, 6, 96, 0, 95, 97, 37, 100, 91, 93, 0, 33, 81, 9, 51, 20, 66, 32, 0, 76, 50, 3, 0, 82, 47, 36, 64, 90, 10, 70, 0, 63, 65, 71, 35, 0, 59, 92, 98, 85, 99, 0, 83, 5, 84, 17, 0, 14, 44, 16, 86, 43, 0, 42, 87, 57, 22, 74, 0, 2, 15, 72, 21, 75, 56, 4, 0, 30, 79, 78, 34, 0, 39, 23, 67, 41, 0, 45, 61, 38, 0, 29, 0",17.421,1719.09,23
97,1713.889195677301,"0, 0, 53, 58, 0, 27, 69, 1, 68, 80, 77, 0, 28, 12, 26, 54, 55, 25, 24, 0, 94, 6, 96, 13, 0, 31, 88, 62, 11, 19, 49, 48, 0, 45, 61, 16, 86, 17, 60, 0, 89, 0, 95, 97, 37, 100, 91, 93, 0, 59, 92, 98, 85, 99, 84, 8, 46, 0, 18, 7, 0, 33, 81, 9, 51, 20, 66, 32, 0, 40, 73, 0, 52, 29, 78, 79, 3, 50, 0, 72, 21, 75, 56, 4, 0, 76, 34, 35, 0, 2, 57, 87, 0, 83, 5, 82, 47, 36, 64, 90, 10, 70, 0, 39, 23, 67, 41, 74, 0, 30, 71, 0, 63, 65, 42, 14, 44, 38, 43, 0, 15, 22, 0",18.25,1713.89,22
101,1692.9979485299011,"0, 0, 27, 28, 12, 26, 54, 55, 25, 24, 77, 0, 89, 60, 13, 0, 53, 58, 0, 18, 7, 48, 0, 2, 15, 57, 87, 97, 37, 100, 91, 93, 0, 52, 31, 88, 62, 11, 19, 49, 0, 94, 6, 96, 0, 95, 59, 92, 98, 85, 99, 84, 17, 0, 76, 50, 3, 0, 40, 73, 74, 0, 83, 5, 61, 16, 86, 43, 0, 72, 21, 75, 56, 4, 0, 82, 8, 46, 0, 33, 81, 9, 51, 20, 66, 32, 35, 0, 45, 47, 36, 64, 90, 10, 70, 1, 0, 69, 68, 80, 0, 63, 65, 71, 30, 79, 78, 34, 0, 42, 14, 44, 38, 41, 22, 0, 29, 23, 67, 0, 39, 0",18.902,1693.0,21
121,1670.1746988744944,"0, 0, 53, 58, 0, 27, 28, 76, 50, 3, 77, 80, 0, 69, 1, 68, 0, 18, 7, 8, 46, 48, 0, 94, 6, 96, 13, 0, 89, 60, 0, 52, 31, 88, 62, 11, 19, 49, 0, 2, 57, 87, 97, 37, 100, 91, 93, 0, 40, 73, 74, 0, 59, 92, 98, 85, 99, 84, 17, 0, 95, 42, 14, 44, 38, 43, 26, 54, 55, 25, 24, 0, 82, 47, 36, 64, 90, 10, 70, 0, 5, 61, 16, 86, 0, 83, 45, 15, 72, 21, 75, 56, 4, 0, 12, 29, 78, 34, 35, 0, 30, 71, 51, 20, 66, 32, 0, 39, 23, 67, 41, 22, 79, 0, 33, 81, 9, 0, 63, 65, 0",22.118,1670.17,20
124,1639.8251574498167,"0, 0, 69, 1, 68, 80, 77, 0, 27, 28, 76, 50, 3, 0, 53, 58, 0, 89, 60, 13, 0, 72, 73, 21, 75, 56, 4, 54, 55, 25, 24, 0, 40, 26, 0, 52, 31, 88, 62, 10, 70, 0, 94, 6, 96, 0, 83, 45, 61, 16, 86, 17, 0, 95, 42, 87, 97, 37, 100, 91, 93, 0, 18, 7, 48, 0, 59, 92, 98, 85, 99, 84, 8, 46, 0, 12, 29, 78, 34, 35, 0, 82, 47, 36, 64, 90, 32, 0, 33, 81, 9, 51, 20, 66, 0, 39, 23, 67, 41, 22, 74, 0, 2, 15, 57, 43, 0, 63, 65, 71, 79, 0, 5, 30, 11, 19, 49, 0, 14, 44, 38, 0",22.594,1639.83,21
138,1637.4592582353905,"0, 0, 40, 26, 54, 55, 25, 24, 77, 80, 0, 53, 58, 93, 89, 0, 27, 28, 76, 50, 3, 68, 0, 52, 31, 88, 62, 10, 70, 1, 0, 2, 57, 87, 97, 37, 100, 91, 0, 94, 6, 96, 13, 0, 59, 92, 98, 85, 99, 84, 17, 60, 0, 69, 11, 19, 49, 48, 0, 12, 29, 78, 34, 35, 0, 72, 73, 21, 75, 56, 4, 0, 33, 81, 9, 51, 20, 66, 32, 0, 18, 7, 8, 46, 0, 82, 47, 36, 64, 90, 0, 83, 45, 61, 16, 86, 43, 0, 95, 42, 14, 44, 38, 41, 22, 74, 0, 5, 30, 79, 0, 63, 65, 71, 0, 15, 39, 23, 67, 0",24.816,1637.46,19
144,1608.3743206367592,"0, 0, 53, 58, 93, 89, 0, 27, 28, 76, 50, 3, 77, 80, 0, 72, 73, 21, 75, 56, 4, 54, 55, 25, 24, 0, 40, 26, 13, 0, 52, 31, 88, 62, 10, 70, 1, 0, 18, 7, 48, 0, 83, 5, 84, 17, 60, 0, 94, 6, 96, 0, 30, 20, 66, 32, 0, 12, 29, 78, 34, 35, 0, 69, 11, 19, 49, 0, 2, 15, 57, 87, 97, 37, 100, 91, 0, 95, 42, 14, 44, 38, 61, 16, 86, 43, 0, 33, 81, 9, 51, 0, 59, 92, 98, 85, 99, 8, 46, 0, 82, 47, 36, 64, 90, 0, 63, 65, 71, 79, 68, 0, 39, 23, 67, 41, 22, 74, 0, 45, 0",25.743,1608.37,20
181,1567.406505619912,"0, 0, 53, 58, 93, 89, 0, 27, 28, 76, 50, 3, 77, 80, 0, 69, 1, 68, 0, 2, 15, 57, 87, 97, 37, 100, 91, 0, 12, 29, 78, 34, 35, 0, 52, 31, 88, 62, 10, 70, 0, 40, 26, 13, 0, 18, 7, 48, 0, 94, 6, 96, 0, 72, 73, 21, 75, 56, 4, 54, 55, 25, 24, 0, 95, 59, 92, 98, 85, 99, 84, 8, 46, 0, 82, 47, 36, 64, 90, 32, 66, 0, 33, 81, 9, 51, 20, 0, 30, 11, 19, 49, 0, 83, 45, 61, 16, 86, 17, 60, 0, 39, 23, 67, 41, 22, 74, 0, 5, 42, 14, 44, 38, 43, 0, 63, 65, 71, 79, 0",31.464,1567.41,19
