Iteration,Improved path distance,Iteration path,Execution time,Total travel distance,Number of vehicles used
17,1526.158447038381,"0, 0, 5, 3, 7, 6, 2, 1, 75, 0, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 28, 26, 0, 43, 42, 46, 45, 48, 51, 49, 47, 0, 20, 21, 0, 67, 66, 0, 29, 30, 23, 22, 0, 90, 87, 86, 84, 85, 88, 89, 91, 0, 8, 9, 0, 24, 25, 27, 15, 16, 14, 12, 0, 32, 33, 36, 34, 0, 10, 11, 4, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 41, 40, 44, 50, 52, 0, 92, 93, 97, 100, 99, 0, 83, 82, 0, 13, 17, 18, 19, 0, 98, 96, 95, 94, 0, 55, 59, 0, 31, 35, 38, 39, 0, 37, 60, 0, 57, 54, 53, 56, 58, 0",3.667,1526.16,23
29,1510.1074147605643,"0, 0, 25, 27, 28, 26, 23, 22, 21, 0, 20, 24, 30, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 90, 87, 86, 84, 85, 88, 89, 91, 0, 10, 11, 9, 6, 1, 75, 0, 8, 0, 42, 46, 47, 0, 55, 59, 0, 48, 51, 50, 52, 49, 0, 37, 38, 39, 0, 41, 40, 44, 45, 0, 5, 3, 7, 2, 0, 57, 54, 53, 56, 58, 60, 0, 4, 0, 43, 29, 34, 0, 95, 94, 92, 93, 97, 100, 99, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 66, 0, 81, 78, 76, 71, 70, 73, 79, 0, 98, 96, 83, 82, 77, 80, 0, 32, 33, 36, 0, 31, 35, 0",5.828,1510.11,23
30,1482.1350232102582,"0, 0, 42, 40, 44, 45, 48, 51, 50, 52, 49, 47, 0, 20, 21, 0, 67, 65, 63, 68, 69, 0, 66, 0, 71, 73, 77, 79, 80, 0, 5, 3, 7, 6, 4, 1, 75, 0, 43, 41, 46, 59, 0, 24, 22, 0, 8, 9, 0, 11, 0, 25, 27, 28, 26, 23, 0, 90, 87, 86, 84, 85, 88, 89, 91, 0, 62, 74, 72, 61, 64, 0, 10, 2, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 30, 0, 29, 34, 0, 57, 55, 54, 53, 56, 58, 60, 0, 32, 33, 31, 35, 37, 38, 39, 36, 0, 13, 15, 16, 14, 12, 0, 17, 18, 19, 0, 83, 82, 0, 81, 78, 76, 70, 0",5.999,1482.14,24
36,1346.2411630839586,"0, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 82, 84, 85, 88, 89, 91, 0, 11, 9, 6, 4, 1, 75, 0, 20, 22, 21, 0, 28, 26, 23, 0, 63, 62, 74, 72, 61, 64, 68, 69, 0, 43, 49, 47, 0, 67, 65, 66, 0, 27, 29, 30, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 25, 0, 5, 3, 7, 8, 10, 2, 0, 24, 50, 52, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 42, 40, 44, 45, 48, 51, 0, 41, 46, 36, 34, 0, 90, 87, 86, 83, 77, 79, 80, 0, 31, 35, 37, 38, 39, 0, 32, 33, 0, 81, 78, 76, 71, 70, 73, 0",7.015,1346.24,21
44,1327.0093643828325,"0, 0, 7, 8, 10, 11, 9, 6, 4, 1, 75, 0, 22, 21, 0, 20, 28, 26, 23, 0, 65, 63, 62, 74, 77, 79, 80, 0, 30, 0, 27, 29, 47, 0, 24, 25, 52, 49, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 90, 87, 86, 84, 85, 88, 89, 91, 0, 67, 66, 69, 0, 41, 40, 44, 45, 48, 51, 50, 0, 5, 3, 2, 0, 43, 42, 46, 36, 34, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 83, 82, 61, 64, 68, 0, 32, 33, 31, 35, 37, 38, 39, 0, 81, 78, 76, 71, 70, 73, 0, 72, 0",8.34,1327.01,20
46,1289.381092353253,"0, 0, 43, 42, 40, 44, 45, 48, 51, 50, 52, 49, 47, 0, 27, 30, 28, 26, 23, 22, 21, 0, 24, 25, 11, 9, 6, 4, 1, 75, 0, 7, 8, 10, 2, 0, 41, 46, 59, 0, 20, 29, 34, 0, 5, 3, 0, 67, 65, 66, 69, 0, 91, 0, 63, 62, 74, 72, 61, 64, 68, 0, 90, 87, 86, 88, 89, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 32, 33, 31, 35, 37, 38, 39, 36, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 57, 55, 54, 53, 56, 58, 60, 0, 79, 0, 83, 82, 84, 85, 0, 81, 78, 76, 71, 70, 73, 77, 80, 0",8.711,1289.38,19
47,1254.8502007475906,"0, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 20, 21, 0, 24, 25, 27, 30, 28, 26, 23, 22, 0, 66, 0, 11, 9, 6, 4, 1, 75, 0, 5, 3, 7, 8, 10, 2, 0, 43, 49, 47, 0, 91, 0, 41, 40, 44, 45, 48, 51, 50, 52, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 31, 35, 37, 38, 39, 36, 34, 0, 29, 85, 88, 89, 0, 86, 0, 90, 87, 83, 82, 84, 0, 42, 46, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 32, 33, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",8.877,1254.85,20
52,1218.2251051296848,"0, 0, 20, 21, 0, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 41, 40, 44, 45, 48, 51, 50, 52, 49, 47, 0, 67, 66, 0, 22, 0, 28, 26, 23, 0, 24, 25, 27, 29, 30, 0, 7, 8, 10, 11, 9, 6, 4, 1, 75, 0, 83, 82, 84, 85, 88, 89, 91, 0, 5, 3, 2, 0, 42, 46, 0, 43, 37, 38, 39, 36, 34, 0, 90, 87, 86, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 32, 33, 31, 35, 0, 16, 14, 12, 0, 13, 17, 18, 19, 15, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0",9.714,1218.23,20
54,1151.9989916500729,"0, 0, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 20, 21, 0, 67, 66, 0, 75, 0, 30, 28, 26, 23, 22, 0, 5, 3, 4, 1, 0, 42, 46, 45, 48, 51, 50, 52, 49, 47, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 90, 87, 86, 84, 85, 88, 89, 91, 0, 24, 25, 27, 29, 0, 43, 41, 40, 44, 59, 0, 10, 11, 2, 0, 7, 8, 9, 6, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 83, 82, 0, 57, 55, 54, 53, 56, 58, 60, 0",10.05,1152.0,19
76,1129.6742825519502,"0, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 41, 40, 44, 45, 48, 51, 50, 52, 49, 47, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 20, 21, 0, 43, 42, 46, 69, 0, 5, 3, 4, 1, 75, 0, 66, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 24, 25, 27, 30, 28, 26, 23, 22, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 7, 8, 9, 6, 0, 11, 2, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 10, 0, 90, 87, 86, 88, 89, 91, 0, 83, 82, 84, 85, 0, 29, 0",13.548,1129.67,19
78,1059.0590844320593,"0, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 8, 9, 6, 4, 1, 75, 0, 66, 0, 20, 21, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 0, 5, 3, 7, 2, 0, 43, 42, 46, 45, 48, 51, 49, 47, 0, 10, 11, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 41, 40, 44, 50, 52, 0, 90, 87, 86, 84, 85, 88, 89, 91, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 83, 82, 0",13.863,1059.06,17
83,1057.5631839469959,"0, 0, 43, 42, 46, 45, 48, 51, 50, 52, 49, 47, 0, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 22, 21, 0, 67, 65, 86, 88, 89, 91, 0, 20, 24, 25, 27, 29, 30, 28, 26, 23, 0, 5, 3, 4, 1, 75, 0, 10, 11, 9, 6, 0, 90, 87, 83, 82, 84, 85, 0, 7, 8, 2, 0, 41, 40, 44, 59, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 57, 55, 54, 53, 56, 58, 60, 0",14.641,1057.56,16
103,1052.8907244288762,"0, 0, 7, 8, 9, 6, 4, 1, 75, 0, 20, 21, 0, 22, 0, 90, 87, 86, 88, 89, 91, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 5, 3, 2, 0, 41, 40, 44, 45, 48, 51, 50, 52, 49, 47, 0, 43, 42, 46, 23, 0, 10, 11, 0, 24, 25, 27, 29, 30, 28, 26, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 83, 82, 84, 85, 0",17.781,1052.89,17
104,1001.4496240821768,"0, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 21, 0, 20, 10, 11, 4, 1, 75, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 5, 3, 7, 8, 9, 6, 2, 0, 43, 42, 46, 45, 48, 51, 50, 52, 49, 47, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 90, 87, 86, 89, 91, 0, 41, 40, 44, 59, 0, 83, 82, 84, 85, 88, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 57, 55, 54, 53, 56, 58, 60, 0",17.962,1001.45,14
108,1000.5776660370159,"0, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 41, 40, 44, 45, 48, 51, 50, 52, 49, 47, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 21, 0, 5, 3, 7, 8, 9, 6, 2, 1, 75, 0, 20, 10, 11, 4, 0, 43, 42, 46, 59, 0, 90, 87, 86, 89, 91, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 57, 55, 54, 53, 56, 58, 60, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 83, 82, 84, 85, 88, 0",18.593,1000.58,14
113,999.5859910738787,"0, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 21, 0, 20, 10, 11, 4, 1, 75, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 83, 82, 84, 85, 88, 89, 91, 0, 5, 3, 7, 8, 9, 6, 2, 0, 43, 42, 46, 45, 48, 51, 50, 52, 49, 47, 0, 41, 40, 44, 59, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 90, 87, 86, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 57, 55, 54, 53, 56, 58, 60, 0",19.357,999.59,14
129,995.220691248714,"0, 0, 20, 24, 25, 27, 29, 30, 28, 26, 23, 22, 21, 0, 10, 11, 9, 6, 2, 1, 75, 0, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 5, 3, 7, 8, 4, 0, 67, 65, 86, 89, 91, 0, 90, 87, 83, 82, 84, 85, 88, 0, 43, 42, 46, 45, 48, 51, 50, 52, 49, 47, 0, 41, 40, 44, 59, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 57, 55, 54, 53, 56, 58, 60, 0",21.764,995.22,14
130,982.2549218703228,"0, 0, 43, 42, 46, 45, 48, 51, 50, 52, 49, 47, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 41, 40, 44, 26, 23, 22, 21, 0, 5, 3, 7, 8, 9, 6, 4, 1, 75, 0, 20, 24, 25, 27, 29, 30, 28, 0, 90, 87, 86, 89, 91, 0, 10, 11, 2, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 83, 82, 84, 85, 88, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0",21.915,982.25,14
144,957.6598691823197,"0, 0, 20, 24, 25, 27, 29, 30, 28, 26, 23, 22, 21, 0, 41, 40, 44, 45, 48, 51, 50, 52, 49, 47, 0, 90, 87, 86, 89, 91, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 10, 11, 2, 1, 75, 0, 5, 3, 7, 8, 9, 6, 4, 0, 83, 82, 84, 85, 88, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 43, 42, 46, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",24.016,957.66,14
