Iteration,Improved path distance,Iteration path,Execution time,Total travel distance,Number of vehicles used
48,1249.6909602922235,"0, 0, 25, 27, 26, 23, 22, 21, 0, 8, 6, 4, 1, 75, 0, 10, 11, 9, 2, 0, 20, 24, 29, 34, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 32, 33, 31, 35, 37, 38, 39, 36, 0, 43, 42, 41, 40, 44, 45, 48, 51, 50, 52, 49, 47, 0, 90, 87, 86, 84, 85, 88, 89, 91, 0, 30, 28, 0, 5, 3, 7, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 83, 82, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 55, 54, 53, 56, 58, 60, 59, 0, 46, 77, 79, 80, 0, 81, 78, 76, 71, 70, 73, 0, 57, 0",8.781,1249.69,18
50,1195.393102852256,"0, 0, 24, 25, 27, 26, 23, 22, 21, 0, 20, 17, 18, 19, 15, 16, 14, 12, 0, 44, 45, 48, 51, 50, 52, 49, 47, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 43, 42, 41, 40, 46, 0, 82, 84, 85, 88, 89, 91, 0, 5, 3, 7, 8, 6, 4, 1, 75, 0, 10, 11, 9, 2, 0, 30, 28, 0, 13, 29, 34, 0, 57, 55, 54, 56, 58, 60, 59, 0, 90, 87, 86, 83, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 32, 33, 31, 35, 37, 38, 39, 36, 0, 53, 0",9.097,1195.39,17
64,1153.7489709570013,"0, 0, 20, 21, 0, 10, 11, 9, 6, 4, 1, 75, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 30, 28, 26, 23, 22, 0, 24, 25, 27, 29, 34, 0, 43, 42, 41, 40, 46, 45, 48, 51, 50, 52, 49, 47, 0, 5, 3, 7, 8, 2, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 44, 59, 0, 32, 33, 31, 35, 37, 38, 39, 36, 0, 55, 54, 56, 58, 60, 0, 57, 53, 80, 0, 81, 78, 76, 71, 70, 73, 77, 79, 0",11.301,1153.75,16
73,1117.8386252085763,"0, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 20, 21, 0, 30, 28, 26, 23, 22, 0, 33, 31, 35, 37, 38, 39, 36, 34, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 75, 0, 43, 42, 41, 40, 46, 45, 48, 51, 50, 52, 49, 47, 0, 25, 27, 29, 0, 13, 17, 18, 19, 15, 16, 14, 12, 99, 0, 24, 11, 9, 6, 4, 1, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 8, 2, 0, 5, 3, 7, 10, 0, 32, 44, 59, 0, 98, 96, 95, 94, 92, 93, 97, 100, 0, 57, 55, 54, 53, 56, 58, 60, 0",12.697,1117.84,16
76,1037.2682956278102,"0, 0, 43, 42, 41, 40, 44, 45, 48, 51, 50, 52, 49, 47, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 20, 21, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 75, 0, 5, 3, 7, 8, 2, 1, 0, 10, 11, 9, 6, 4, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 13, 17, 18, 19, 15, 16, 14, 12, 99, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 97, 100, 0, 98, 96, 95, 94, 92, 93, 0, 46, 0",13.153,1037.27,15
79,932.0926531278855,"0, 0, 46, 45, 48, 51, 50, 52, 49, 47, 0, 20, 21, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 8, 6, 4, 1, 75, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 0, 5, 3, 7, 10, 11, 9, 2, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 43, 42, 41, 40, 44, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",13.609,932.09,14
98,932.0862460776902,"0, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 24, 25, 27, 29, 30, 28, 26, 22, 21, 0, 20, 23, 0, 5, 3, 7, 8, 6, 4, 1, 75, 0, 43, 42, 41, 40, 44, 45, 48, 51, 50, 52, 49, 47, 0, 46, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 10, 11, 9, 2, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0",16.44,932.09,14
99,929.5115636049854,"0, 0, 20, 21, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 43, 42, 41, 40, 44, 45, 48, 51, 50, 52, 49, 47, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 0, 5, 3, 7, 8, 9, 6, 4, 1, 75, 0, 10, 11, 2, 0, 46, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0",16.589,929.51,14
114,926.006805753172,"0, 0, 20, 21, 0, 10, 11, 2, 1, 75, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 0, 43, 42, 41, 40, 44, 45, 48, 51, 50, 52, 49, 47, 0, 5, 3, 7, 8, 9, 6, 4, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 46, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",18.811,926.01,14
195,921.8596152172145,"0, 0, 20, 21, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 1, 0, 43, 42, 41, 40, 44, 45, 48, 51, 50, 52, 49, 47, 0, 46, 0, 5, 3, 7, 8, 9, 6, 4, 2, 75, 0, 10, 11, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",30.754,921.86,14
