Iteration,Improved path distance,Iteration path,Execution time,Total travel distance,Number of vehicles used
38,1419.7909462139744,"0, 0, 22, 21, 0, 20, 25, 27, 26, 23, 0, 67, 65, 63, 62, 66, 69, 0, 87, 86, 84, 85, 88, 89, 91, 0, 46, 45, 48, 51, 50, 52, 49, 47, 0, 5, 3, 7, 8, 6, 4, 2, 1, 75, 0, 41, 40, 44, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 68, 0, 90, 83, 82, 0, 24, 29, 30, 28, 0, 43, 42, 58, 60, 0, 74, 72, 61, 64, 0, 10, 11, 9, 0, 100, 99, 0, 94, 93, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 98, 96, 95, 97, 0, 57, 55, 54, 53, 56, 59, 0, 92, 0",7.271,1419.79,22
59,1350.9475870078033,"0, 0, 2, 1, 75, 0, 5, 3, 7, 8, 6, 4, 0, 22, 21, 0, 67, 65, 63, 62, 66, 69, 47, 0, 43, 42, 41, 40, 44, 45, 48, 51, 50, 49, 0, 20, 25, 27, 26, 23, 0, 74, 72, 61, 64, 68, 0, 24, 29, 30, 28, 0, 92, 93, 97, 100, 99, 0, 10, 11, 9, 0, 31, 35, 37, 38, 36, 34, 0, 96, 95, 94, 0, 46, 52, 0, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 90, 0, 32, 33, 39, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 98, 14, 12, 0, 13, 17, 18, 19, 15, 16, 0",10.801,1350.95,21
73,1254.2846302743421,"0, 0, 20, 21, 0, 22, 0, 67, 65, 63, 62, 66, 69, 0, 46, 45, 48, 51, 50, 52, 49, 47, 0, 24, 25, 27, 26, 23, 0, 43, 42, 40, 44, 0, 41, 29, 30, 28, 0, 5, 3, 7, 8, 6, 4, 2, 1, 75, 0, 74, 72, 61, 64, 68, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 10, 11, 9, 0, 90, 87, 86, 89, 91, 0, 83, 82, 84, 85, 88, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 32, 33, 31, 34, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 35, 37, 38, 39, 36, 0, 57, 55, 54, 56, 58, 60, 59, 0, 53, 0",13.106,1254.28,20
107,1189.44740455394,"0, 0, 22, 21, 0, 5, 3, 7, 8, 6, 4, 1, 75, 0, 20, 25, 27, 28, 26, 23, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 10, 11, 9, 2, 0, 24, 29, 30, 36, 34, 0, 87, 86, 84, 85, 88, 89, 91, 0, 43, 42, 40, 44, 45, 48, 51, 50, 52, 49, 47, 0, 41, 46, 66, 0, 32, 33, 31, 35, 37, 38, 39, 0, 90, 82, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 83, 73, 77, 79, 80, 0, 81, 78, 76, 71, 70, 0",18.579,1189.45,17
122,1173.866990500981,"0, 0, 5, 3, 7, 8, 6, 4, 1, 75, 0, 20, 21, 0, 10, 11, 9, 2, 0, 24, 25, 27, 26, 23, 22, 0, 41, 40, 44, 45, 48, 51, 50, 52, 49, 47, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 43, 42, 46, 66, 0, 90, 87, 86, 89, 91, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 83, 82, 84, 85, 88, 0, 30, 28, 0, 29, 73, 77, 79, 80, 0, 81, 78, 76, 71, 70, 0",20.959,1173.87,17
136,1171.3500716440542,"0, 0, 20, 21, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 22, 0, 41, 40, 44, 45, 48, 51, 50, 52, 49, 47, 0, 24, 25, 27, 26, 23, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 30, 28, 0, 87, 86, 89, 91, 0, 42, 46, 0, 5, 3, 7, 8, 6, 4, 1, 75, 0, 43, 55, 54, 53, 56, 58, 60, 59, 0, 10, 11, 9, 2, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 29, 66, 0, 90, 83, 82, 84, 85, 88, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 57, 0",23.118,1171.35,19
139,1162.8343810775166,"0, 0, 5, 3, 7, 8, 6, 4, 1, 75, 0, 22, 21, 0, 30, 28, 26, 23, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 29, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 20, 25, 27, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 24, 47, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 41, 40, 44, 45, 48, 51, 50, 52, 49, 0, 43, 42, 46, 66, 0, 10, 11, 9, 2, 0, 90, 89, 91, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 87, 86, 84, 85, 88, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 83, 82, 0",23.585,1162.83,19
146,1106.536117534446,"0, 0, 41, 40, 44, 45, 48, 51, 50, 52, 49, 47, 0, 20, 21, 0, 10, 11, 9, 2, 1, 75, 0, 90, 89, 91, 0, 24, 25, 27, 28, 26, 23, 22, 0, 5, 3, 7, 8, 6, 4, 0, 43, 42, 46, 66, 69, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 29, 30, 34, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 87, 86, 88, 0, 32, 33, 31, 35, 37, 38, 39, 36, 0, 83, 82, 84, 85, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",24.666,1106.54,17
149,1103.5307079180077,"0, 0, 24, 25, 27, 28, 26, 23, 22, 21, 0, 20, 29, 30, 34, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 5, 3, 7, 8, 6, 4, 1, 75, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 43, 42, 46, 45, 48, 51, 50, 52, 49, 47, 0, 10, 11, 9, 2, 0, 41, 40, 44, 0, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 90, 12, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 32, 33, 31, 35, 37, 38, 39, 36, 0, 13, 17, 18, 19, 15, 16, 14, 66, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",25.129,1103.53,15
156,1030.830223174963,"0, 0, 5, 3, 7, 8, 6, 4, 1, 75, 0, 10, 11, 9, 2, 0, 20, 21, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 24, 25, 27, 26, 23, 22, 0, 43, 42, 40, 44, 45, 48, 51, 50, 52, 49, 47, 0, 29, 30, 28, 0, 41, 46, 66, 0, 90, 87, 86, 89, 91, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 83, 82, 84, 85, 88, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0",26.209,1030.83,16
185,1003.2412317275115,"0, 0, 10, 11, 9, 2, 1, 75, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 24, 25, 27, 26, 23, 22, 21, 0, 20, 29, 30, 28, 0, 5, 3, 7, 8, 6, 4, 0, 43, 42, 41, 40, 44, 45, 48, 51, 50, 52, 49, 47, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 90, 87, 86, 89, 91, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 46, 66, 0, 83, 82, 84, 85, 88, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",30.587,1003.24,15
189,988.1640426663465,"0, 0, 20, 21, 0, 43, 42, 41, 40, 44, 45, 48, 51, 50, 52, 49, 47, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 0, 46, 66, 69, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 0, 83, 82, 84, 85, 88, 91, 0, 5, 3, 7, 8, 6, 4, 2, 1, 75, 0, 90, 87, 86, 89, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 10, 11, 9, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0",31.189,988.16,15
