Iteration,Improved path distance,Iteration path,Execution time,Total travel distance,Number of vehicles used
50,1429.5327740375383,"0, 0, 23, 21, 0, 20, 24, 25, 27, 29, 30, 28, 26, 22, 0, 67, 65, 63, 74, 68, 69, 0, 42, 41, 40, 44, 46, 45, 48, 51, 50, 52, 49, 47, 0, 5, 3, 7, 8, 6, 4, 1, 75, 0, 64, 0, 84, 85, 88, 89, 91, 0, 43, 66, 0, 10, 11, 9, 2, 0, 62, 61, 0, 32, 33, 37, 38, 36, 34, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 90, 87, 86, 83, 82, 0, 13, 17, 18, 19, 15, 14, 12, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 98, 100, 99, 0, 72, 97, 0, 31, 35, 39, 0, 96, 95, 94, 92, 93, 0, 16, 0",4.555,1429.53,21
54,1400.47894870465,"0, 0, 20, 21, 0, 25, 27, 28, 26, 23, 22, 0, 42, 41, 40, 44, 45, 48, 50, 52, 49, 47, 0, 43, 46, 59, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 29, 30, 34, 0, 5, 3, 7, 8, 6, 4, 75, 0, 83, 82, 84, 85, 88, 89, 91, 0, 10, 11, 9, 2, 1, 0, 66, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 24, 19, 15, 16, 14, 12, 0, 90, 87, 86, 0, 37, 38, 39, 36, 0, 13, 17, 18, 51, 0, 32, 35, 0, 33, 31, 53, 56, 58, 60, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 57, 55, 54, 0",4.88,1400.48,20
64,1187.8525671729165,"0, 0, 20, 21, 0, 74, 72, 61, 64, 68, 69, 0, 67, 65, 63, 62, 66, 0, 29, 30, 28, 26, 23, 22, 0, 31, 35, 37, 38, 39, 36, 34, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 25, 27, 0, 5, 3, 1, 75, 0, 7, 8, 6, 4, 2, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 24, 48, 50, 52, 49, 47, 0, 43, 42, 41, 40, 44, 45, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 10, 11, 9, 0, 46, 51, 0, 32, 33, 18, 19, 0, 13, 17, 15, 16, 14, 12, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",5.686,1187.85,19
83,1144.0049199780426,"0, 0, 20, 21, 0, 67, 65, 63, 62, 66, 69, 0, 74, 72, 61, 64, 68, 0, 10, 11, 9, 6, 4, 75, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 0, 7, 8, 0, 5, 3, 1, 0, 46, 45, 48, 50, 52, 49, 47, 0, 43, 42, 41, 40, 44, 51, 0, 90, 87, 89, 91, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 2, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 83, 82, 84, 85, 88, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 86, 0",7.182,1144.0,19
95,1128.3404497198276,"0, 0, 66, 69, 0, 25, 26, 23, 22, 21, 0, 2, 1, 75, 0, 20, 24, 27, 29, 30, 28, 6, 4, 0, 7, 8, 9, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 42, 41, 40, 44, 46, 45, 48, 50, 52, 47, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 0, 5, 3, 10, 11, 0, 43, 49, 0, 88, 89, 91, 0, 90, 87, 86, 83, 82, 84, 85, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 51, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",8.116,1128.34,18
100,1114.7912527099347,"0, 0, 3, 7, 8, 9, 6, 4, 2, 1, 75, 0, 20, 21, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 22, 0, 5, 29, 30, 28, 26, 23, 0, 24, 25, 27, 52, 49, 47, 0, 43, 42, 41, 40, 44, 45, 48, 50, 0, 88, 89, 91, 0, 46, 51, 0, 10, 11, 12, 0, 90, 87, 86, 83, 82, 84, 85, 0, 13, 17, 18, 19, 15, 16, 14, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",8.506,1114.79,17
114,1104.2921662244214,"0, 0, 22, 21, 0, 20, 24, 25, 27, 29, 30, 28, 26, 23, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 5, 3, 7, 8, 9, 6, 4, 2, 1, 75, 0, 46, 45, 48, 50, 52, 49, 47, 0, 51, 0, 10, 11, 89, 91, 0, 43, 42, 41, 40, 44, 59, 0, 36, 34, 0, 32, 33, 31, 35, 37, 38, 39, 0, 90, 87, 86, 83, 82, 84, 85, 88, 0, 57, 55, 54, 53, 56, 58, 60, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",9.58,1104.29,16
122,1071.7289498012613,"0, 0, 20, 21, 0, 22, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 43, 42, 41, 40, 44, 45, 48, 50, 52, 49, 47, 0, 24, 25, 27, 29, 30, 28, 26, 23, 0, 46, 51, 0, 5, 3, 7, 8, 9, 6, 4, 2, 1, 75, 0, 86, 83, 82, 84, 85, 88, 89, 91, 0, 10, 11, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 54, 53, 56, 58, 60, 59, 0, 90, 87, 0, 57, 55, 0",10.19,1071.73,17
133,1011.8855735652413,"0, 0, 20, 21, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 22, 0, 10, 11, 9, 6, 4, 2, 1, 75, 0, 42, 41, 40, 44, 45, 48, 50, 52, 49, 47, 0, 5, 3, 7, 8, 0, 29, 30, 28, 26, 23, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 25, 27, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 24, 0, 43, 46, 51, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",11.025,1011.89,17
156,987.8082229505044,"0, 0, 20, 21, 0, 22, 0, 24, 25, 27, 29, 30, 28, 26, 23, 0, 5, 3, 7, 8, 9, 6, 4, 2, 1, 75, 0, 43, 46, 45, 48, 50, 52, 49, 47, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 42, 41, 40, 44, 51, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 10, 11, 12, 0, 13, 17, 18, 19, 15, 16, 14, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",12.786,987.81,15
169,976.6965446302963,"0, 0, 23, 22, 21, 0, 24, 25, 27, 29, 30, 28, 26, 0, 20, 42, 41, 40, 44, 45, 48, 50, 52, 49, 47, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 10, 11, 9, 6, 4, 75, 0, 43, 46, 51, 2, 1, 0, 5, 3, 7, 8, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",13.751,976.7,14
180,972.5499398239168,"0, 0, 10, 11, 9, 6, 4, 75, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 43, 42, 41, 40, 44, 45, 48, 50, 52, 49, 47, 0, 20, 21, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 5, 3, 7, 8, 1, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 2, 0, 46, 51, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",14.564,972.55,15
196,933.3363094941747,"0, 0, 10, 11, 9, 6, 4, 2, 1, 75, 0, 23, 22, 21, 0, 20, 24, 25, 27, 29, 30, 28, 26, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 43, 46, 45, 48, 50, 52, 49, 47, 0, 5, 3, 7, 8, 0, 42, 41, 40, 44, 51, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0",15.761,933.34,14
